uid,Formula,alpha_R,E_pfrac_VBM,E_pfrac_CBM,max_mass,max_Z,max_Z4,X_diff,X_mean,radius_diff,radius_mean,WM_VBM,WZ4_VBM,pZ4_VBM,Wr_VBM,WX_VBM,WM_CBM,WZ4_CBM,pZ4_CBM,Wr_CBM,WX_CBM
1667d1443160,TiHf3Te8,1.512,0.7032942480989642,0.15507922849140787,178.49,72,26873856,0.8,1.6466666666666665,0.15000000000000013,1.45,129.47753905242502,10798100.242782988,6073702.011389434,1.4330988084987655,1.857791325035374,115.95100773906255,12672229.97640735,1497268.1679694154,1.4637545668948746,1.5262440223496845
18e377cce57f,Ti2Zr2Te8,1.855,0.6431649598769135,0.12401235044377834,127.6,52,7311616,0.77,1.656666666666667,0.15000000000000013,1.45,104.33684509594957,5037695.018741045,4530789.509757284,1.4205883307807947,1.8659925329418658,70.52919093647664,1835060.507339872,855212.7134374136,1.4404624538995343,1.5603762055240724
18e62ba75259,BrSbTe,2.631,0.83517716605127,0.8451200771706139,127.6,52,7311616,0.9100000000000001,2.37,0.30000000000000004,1.3333333333333333,110.11322497028806,5221170.979170985,4141154.405569656,1.3278915255747525,2.3776395469644473,118.020408357902,6236102.010968692,5321917.563618869,1.3945161377004582,2.186557846938502
1a3bdd1b142a,HgTe,0.618,0.8163718961430929,0.6004465462984125,200.59,80,40960000,0.10000000000000009,2.05,0.10000000000000009,1.45,147.0883146890586,16295727.469657265,9454238.90304664,1.4266999790232342,2.0733000209767662,156.40924192612647,20592674.159737,7165822.517044356,1.4394701218333013,2.060529878166699
1a3be826b3e0,AsClSe,3.717,0.8229245148495816,0.8258043654001617,78.96,34,1336336,0.98,2.6300000000000003,0.1499999999999999,1.0999999999999999,62.39472886925788,851477.894859817,647236.4482817848,1.096090030664226,2.6841309228484516,70.02971972837508,1058749.426839127,876073.3076960386,1.1275472918350848,2.419774292643492
1dcd471c2288,AsBrS,3.109,0.81239137651136,0.8750866369111423,79.904,35,1500625,0.7799999999999998,2.5733333333333333,0.1499999999999999,1.0999999999999999,58.177741350184945,814854.7413824105,599686.7850538457,1.0850932461063247,2.634985117706222,68.76495509524416,1067387.7498643612,989846.3106431025,1.124441149725762,2.427531767907266
20f098bd3f31,O2Pb2,1.914,0.8829775241595053,0.8990904811171163,207.2,82,45212176,1.1099999999999999,2.885,1.2000000000000002,1.2,55.05424966214527,9238349.281183407,4185251.073903967,0.8451133500343321,3.213270151218243,133.9849494551926,27900975.814259496,23444151.00383351,1.3404927565406757,2.755044200199875
211bcb7f05d6,GeSe,0.94,0.9034063151276183,0.7457842356027244,78.96,34,1336336,0.54,2.28,0.10000000000000009,1.2,77.00756820320133,1247438.5674293062,1143747.0074231261,1.1808929081771942,2.3831782958431518,75.38678554840199,1173641.6660455945,872994.0420370713,1.2065382033480696,2.244693701920423
24d6cc0a0fed,MoW3Se8,2.097,0.21107202868778394,0.18809030634768126,183.84,74,29986576,0.3899999999999997,2.3566666666666665,0.30000000000000004,1.3166666666666667,142.51090363719686,18086367.370361313,574999.5217712864,1.328231418965292,2.358299266211551,138.78531312074531,16907660.556538194,544308.8026123855,1.3361742274208266,2.3448498364329904
287dcf4f1a19,Bi2P2S6,1.406,0.8599441662300487,0.9027750754848929,208.9804,83,47458321,0.56,2.263333333333333,0.6000000000000001,1.2,52.95233155625633,5698684.658696961,3155652.734342802,1.0713422359118323,2.4603165822609716,116.56600387301056,22730423.124872416,22072819.69465673,1.2869603281250035,2.2722026431414886
2d41b3dd1772,BiITe,2.086,0.9040246564075758,0.919259222337323,208.9804,83,47458321,0.6400000000000001,2.2600000000000002,0.20000000000000018,1.4666666666666668,139.01025672610828,13321181.222355502,9016655.964425668,1.4287474746774227,2.31969592687921,168.0666431560744,27413930.81965601,26361605.92813631,1.4997087488163323,2.144693508915607
2ea941c8bc3c,MoSTe,2.525,0.2656621523829215,0.24347653372836892,127.6,52,7311616,0.48,2.28,0.44999999999999996,1.2833333333333334,91.20457613977048,3214929.863744443,888727.5811020365,1.3832386539853199,2.2092625865812057,96.82317421565303,3644685.223142685,1192442.2235647547,1.4063980866154113,2.1812311206375745
2f6f133abcc8,MoW3S8,2.241,0.21209197845012398,0.22500645648260575,183.84,74,29986576,0.41999999999999993,2.3666666666666667,0.44999999999999996,1.2666666666666666,133.45573620975708,17941198.42976716,336796.6764722332,1.3007997315586377,2.3605760304233545,125.91214780208361,15841631.024193674,392312.96105088905,1.3028231026907564,2.3505060598027585
304bc6a92d82,BiBrTe,1.13,0.8941369584845804,0.9109066585302883,208.9804,83,47458321,0.94,2.36,0.4500000000000002,1.3833333333333335,132.0976539989391,14197494.887063455,9602918.037654914,1.3760781506672553,2.3097545970047717,163.92368276574268,27197465.245569978,26117861.59717887,1.4745311803224819,2.1545408031544113
323fb700d903,WMo3Te8,1.501,0.3014358700618786,0.13897000622964714,183.84,74,29986576,0.2599999999999998,2.2066666666666666,0.09999999999999987,1.3999999999999997,119.4754926704501,8736516.365647057,2276344.389721821,1.4192163309265171,2.1756978189262473,115.26093447244257,8189439.1232666075,1046288.7646291056,1.4259029492220554,2.1839744346869447
343d2125478e,ISbSe,1.17,0.8991816494298284,0.9133427007098202,126.90447,53,7890481,0.6100000000000003,2.42,0.30000000000000004,1.3333333333333333,112.05463514007357,5812949.672377404,5152221.249993588,1.3312176327795235,2.558575925463102,108.85229523662531,5214714.462362997,4857331.244923267,1.343731230418931,2.323772081415404
3995fa1bee6e,Pb2Te6,3.064,0.8986972744902609,0.8492620158711233,207.2,82,45212176,0.22999999999999998,2.215,0.40000000000000013,1.6,139.34618111567548,12904415.524441287,9582996.613830816,1.459026035757163,2.1339399705603688,140.06548567713125,13246903.535618763,10833553.924723085,1.462640631543373,2.1360183631374396
3bc08d486d65,PbTe,2.18,0.9311785526870192,0.7994363268899549,207.2,82,45212176,0.22999999999999998,2.215,0.40000000000000013,1.6,146.90084875503672,16501477.511195913,13759864.217920732,1.4969891897238026,2.1557687840911868,172.08225400869563,28491293.600399606,22676531.608105462,1.623528914616561,2.228529125904523
3e1923c616ad,TiHf3Se8,1.256,0.7987767433307077,0.15944185782909334,178.49,72,26873856,1.2499999999999998,1.7966666666666666,0.40000000000000013,1.3666666666666665,92.99342480944989,5485914.109628418,2351811.4454745543,1.2363302051881062,2.2619579540316916,107.31091143887278,11544667.352512112,854864.0757966412,1.423940829506216,1.5963232974407533
3fb52099b370,MoCr3S8,1.221,0.15428122405671896,0.11084076633416923,95.94,42,3111696,0.9200000000000002,2.1333333333333333,0.44999999999999996,1.2833333333333332,55.3827052037505,692749.1101748716,29684.5346391359,1.3481874664263422,1.86771614776405,51.28322016490735,390418.0080961302,12935.598487372114,1.3598338134692103,1.771498903371433
40034665f9f1,BiIS,1.254,0.9468453737513559,0.9381116900544377,208.9804,83,47458321,0.6400000000000001,2.42,0.6000000000000001,1.3333333333333333,114.3147439984661,9036703.171237553,6759573.232444987,1.3371627653175366,2.6021289247802324,142.23375253799117,26255876.73023357,25091561.1933342,1.3884381581708205,2.3031191528081005
433f707c632c,BiISe,1.255,0.9371497425628621,0.9338553284954838,208.9804,83,47458321,0.6400000000000001,2.41,0.4500000000000002,1.3833333333333335,119.11624581008329,8877089.900591983,6100831.729845128,1.342892897699227,2.58219396230979,151.4701567557716,25196161.3955238,24135515.929366548,1.4159284925885824,2.308823544254438
449640ec4d30,Mo2W2S8,1.954,0.20726338805496444,0.21468056786782738,183.84,74,29986576,0.41999999999999993,2.3666666666666667,0.44999999999999996,1.2666666666666666,116.2674951533325,12615415.556760198,213117.99630072483,1.322592221238759,2.3190465150425483,106.98945931871296,9879756.915906288,278337.5636819453,1.3299434492166233,2.3014016264978294
49b7be14f786,BiBrS,1.293,0.8440266668986302,0.9145043455561068,208.9804,83,47458321,0.94,2.52,0.6000000000000001,1.25,78.55637643345196,9174004.517834432,1954712.7188285228,1.154073571998191,2.5890798673052657,148.28462199320896,29230299.861771796,28870371.362272438,1.392035250132945,2.3040523993643065
4c49d27e66e5,ISSb,0.907,0.9067714092588202,0.9212175840416547,126.90447,53,7890481,0.6100000000000003,2.43,0.44999999999999996,1.2833333333333334,104.8350447574946,5994485.005645343,5403283.820100602,1.3146027343698905,2.5764743950758753,96.72559940768829,5037941.852611149,4693344.838137294,1.3098079116947048,2.321211715157345
4cb4ea247ef4,Ga2P2Te6,3.828,0.7732005190484386,0.6736048722630876,127.6,52,7311616,0.3799999999999999,2.033333333333333,0.3999999999999999,1.2333333333333332,111.39450132576447,5691661.878533588,5265719.690193665,1.360449954983824,2.0472561738831194,101.51737279794347,4994532.33795477,4458925.19767886,1.3164750669195893,2.06406112693089
4da5c6be60db,BrSSb,2.39,0.7806803560540508,0.8606994436980863,121.76,51,6765201,0.9100000000000001,2.53,0.44999999999999996,1.2,68.5078899532752,2103520.6448685606,687964.5206239535,1.1540375111772092,2.5766734464296968,98.55954101157256,4555517.871975432,4439296.783295911,1.313534117284723,2.334846251094255
4f1ab08988cc,TiZr3Te8,1.679,0.6849715466889554,0.13474401937250613,127.6,52,7311616,0.77,1.656666666666667,0.15000000000000013,1.45,110.65561877067681,5500912.729926277,4865815.802243232,1.4302080570167315,1.877375421878102,80.9145100704815,2429856.746084435,938371.7522664195,1.4726773986548045,1.5228163282551805
4fd8ad708fb0,AsClTe,2.895,0.8748022705579596,0.850388063665775,127.6,52,7311616,1.06,2.48,0.3999999999999999,1.1833333333333333,82.17601885655887,3227131.921714318,3025047.507313881,1.197241231605681,2.484966154115977,86.22842968916646,2985521.913653477,2187486.4635953573,1.208846421165862,2.2907354877347137
52a5e2b280d4,ZrTi3Se8,1.091,0.7405566209593908,0.11546536297938627,91.224,40,2560000,1.2199999999999998,1.8066666666666666,0.40000000000000013,1.3666666666666665,72.2055369567278,1131839.8112275668,967048.4115128801,1.226372758123719,2.258977716384662,56.735660566560114,639484.2012645842,145246.274572861,1.386127182236498,1.6416615262159198
548aa830244c,Cr2W2Se8,1.39,0.16877299400649012,0.1398028194256778,183.84,74,29986576,0.8899999999999999,2.19,0.25,1.3,92.85311541556766,8648195.636146212,500084.3424835214,1.343125907103008,2.005810281063305,77.24921862795917,5266251.1285047345,340036.61183961993,1.3550962621436844,1.9041113608130407
5974b6403c31,Cr2W2S8,1.592,0.16812670758218465,0.157123881369535,183.84,74,29986576,0.9200000000000002,2.1999999999999997,0.3999999999999999,1.25,85.63767579995144,8575376.343364881,316943.1762262619,1.3218257047220523,2.0032653199271855,65.35979824801579,3977940.936803874,177609.67567093408,1.3330400495268195,1.8867333397284871
5b94060698bc,ISSb,2.844,0.8378311435722494,0.881194264676874,126.90447,53,7890481,0.6100000000000003,2.43,0.44999999999999996,1.2833333333333334,91.77460395709403,4865045.527094021,3822651.7372790873,1.2648236692591968,2.5206409694140506,108.18292674928892,5941076.680079354,5491904.745925624,1.3624459421571307,2.2944256854640406
5c3fe56a1a89,MoW3Te8,2.045,0.28508198681466557,0.14123642572627182,183.84,74,29986576,0.2599999999999998,2.2066666666666666,0.09999999999999987,1.3999999999999997,151.53037016357382,18605690.871152975,2498301.928010345,1.382923909257429,2.250285446264362,151.73084363413517,19307772.935018282,1234866.818500287,1.384330783160821,2.2661810964285176
5d1a32a28ffa,P2Sb2Se6,2.546,0.8096352520917903,0.8238161694562693,121.76,51,6765201,0.5,2.263333333333333,0.44999999999999996,1.2,80.63270957558288,1986740.1518341133,1248535.2608357277,1.1787347790834073,2.4464280444927446,77.2981367763247,2272126.6793666054,2043422.260538702,1.1828565607131196,2.3495571708288914
5d829e480507,AsISe,1.626,0.8922939066570377,0.8797309545139917,126.90447,53,7890481,0.48,2.4633333333333334,0.25,1.2333333333333332,103.13314394064152,4692782.162929257,4541856.268788772,1.2787691168139705,2.55883947622005,89.15000890547961,2941776.406216358,2543240.981223591,1.2142722075622303,2.382580445510668
5e4ff1f56b4a,PbS,1.241,0.8989011752508484,0.774841563510968,207.2,82,45212176,0.25,2.455,0.8,1.4,76.83301888595977,11605922.742556468,7148905.704249209,1.2044960465284942,2.5160949854598456,134.5255320863921,26478010.698448595,19672962.7725838,1.468029952146137,2.433740639954332
60065d3bbcf2,Cr2Mo2Se8,1.173,0.16297538792694538,0.12037197657623792,95.94,42,3111696,0.8899999999999999,2.1233333333333335,0.30000000000000004,1.3333333333333333,68.67865261884646,1272014.529423014,233117.5373970006,1.3729041517772775,1.945556980789469,62.40234196326588,903986.333959092,163044.56827894528,1.3773773833867655,1.8500114210096128
62bb754c4cb2,Cr2W2Te8,1.535,0.2157043936857912,0.10165187414584712,183.84,74,29986576,0.7,2.0399999999999996,0.04999999999999982,1.3833333333333335,104.30975647048695,9964628.910881914,1837329.5657016907,1.3862630974319408,1.945963827860606,87.61163940735224,7277992.709303934,845779.1784469391,1.3895378744836695,1.8531922669410195
644f7c1c85c7,CrMo3S8,1.46,0.18540651134918334,0.15187835832826244,95.94,42,3111696,0.9200000000000002,2.1333333333333333,0.44999999999999996,1.2833333333333332,71.16281349818914,1718770.3963534874,53838.056126468146,1.355610643576127,2.079272896669356,63.802827072895205,1220262.9363021222,39243.33848999492,1.359721208400722,1.9575852058726937
6523c349753c,WCr3Te8,0.99,0.18063093717315118,0.09278224941709082,183.84,74,29986576,0.7,2.0399999999999996,0.04999999999999982,1.3833333333333335,82.05741368086576,5278714.951021025,1383688.514224353,1.393789206268419,1.8265905443892807,66.35727919569194,2606048.187159742,670943.0665932774,1.3972875327384051,1.7399279718036802
671e6de2497a,AsBrTe,0.694,0.9275462117757319,0.909375314729425,127.6,52,7311616,0.8599999999999999,2.4133333333333336,0.25,1.2333333333333332,94.20806967401671,3284177.814957697,3152313.4882808477,1.228623038674414,2.580585328682628,91.93353614851787,3115369.249308203,2614497.745037147,1.2263769123764587,2.2993174058895574
6e2a4c6f4f57,SeTeW,1.394,0.2588201614869204,0.13792464260116344,183.84,74,29986576,0.44999999999999973,2.3366666666666664,0.25,1.3,161.61025467817916,23210105.940739147,1531270.2266182231,1.3227479050442406,2.3654312840535714,171.81034496167868,25955408.3467391,936026.9158711146,1.343082185148435,2.344920032311035
70cbc0e44d36,BiISe,2.089,0.9060614974704904,0.9184150831842451,208.9804,83,47458321,0.6400000000000001,2.41,0.4500000000000002,1.3833333333333335,117.56575470194394,9833149.53175336,5566766.065991312,1.3254148558600969,2.5445078239743144,158.51876742849916,27572755.7075668,26852248.571928088,1.4413189110118896,2.2837073522802545
70e7ab872359,HfZr3Se8,0.95,0.8422121530840236,0.1814864790882361,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.40000000000000013,1.4166666666666667,85.81918694039848,2855832.1497205496,1602936.4029006024,1.2214164632914462,2.3305745025974587,104.26700902038199,6612178.116662749,555035.5980793445,1.4737379999291507,1.5573114044551215
72b286460831,Cr2Mo2S8,1.344,0.17868054483987267,0.14119076745652373,95.94,42,3111696,0.9200000000000002,2.1333333333333333,0.44999999999999996,1.2833333333333332,62.06652769761668,1134978.552162386,55191.93156676533,1.348430288832466,1.9661410355324254,55.59814194631415,692832.5092880508,24575.032641557224,1.3535711976115672,1.8545498784766197
75ee10091f43,STeW,3.947,0.293574412341913,0.14980615271423614,183.84,74,29986576,0.48,2.3466666666666662,0.3999999999999999,1.25,151.33151043548384,22446793.33228216,1559340.5673139412,1.292572953486219,2.373787080215526,169.76342130438667,25678226.784153163,1061144.069819235,1.3413154439694464,2.3352145121781067
7a8373382b33,S2Sn2,4.469,0.7185895220588732,0.8186754780085288,118.71,50,6250000,0.6200000000000001,2.27,0.44999999999999996,1.225,69.54133928233624,2740486.327698013,1081627.8861531417,1.1946373440712252,2.311832992612979,98.23507307711749,4788560.234783338,4334710.533919726,1.3436612947625697,2.106511104993792
7fe9c5cb910c,BiClSe,0.746,0.9114345157094903,0.9329431043979801,208.9804,83,47458321,1.1400000000000001,2.5766666666666667,0.6000000000000001,1.25,85.26745945361913,7833104.499396427,3857789.198667995,1.1720035578317831,2.654244185204673,137.3857200372405,24187767.250903655,23136154.26918195,1.3522977370190206,2.3767103450265146
81af2831dbb2,Hf2Zr2Se8,0.698,0.8295197197316269,0.19036380645799403,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.40000000000000013,1.4166666666666667,90.98128700607862,4246900.105496958,1984311.0914525418,1.2300216937327653,2.3026446418032034,120.70955090904125,11195671.853333661,868136.0845858869,1.47331675070019,1.5529392150652526
82b85dfd7723,P2Sb2Te6,2.596,0.8244461820584097,0.8318788232153959,127.6,52,7311616,0.14000000000000012,2.1133333333333333,0.44999999999999996,1.2833333333333334,118.67080238330922,6626340.2274527475,5788278.026262925,1.372890190055462,2.100951863199916,103.33789259804229,5469228.514869371,4731431.891831941,1.3128086122213998,2.112698473194442
846b50801a93,Ti2Zr2Se8,1.767,0.7638579163771706,0.13196337355032484,91.224,40,2560000,1.2199999999999998,1.8066666666666666,0.40000000000000013,1.3666666666666665,75.09209087777792,1270537.1118061198,1016675.9814276462,1.2261576721180472,2.278108733690635,63.663528450293896,1001014.583640868,173714.11714325385,1.4037170877149392,1.6288082519128038
899032b4ad0c,MoCr3Te8,1.409,0.18956882722248664,0.10193441139181726,127.6,52,7311616,0.5000000000000002,1.9733333333333334,0.050000000000000044,1.4166666666666667,72.56553498314436,2047506.458122064,1286910.9998648465,1.4071753766906656,1.814762551875718,66.04588054446813,1453988.1330654835,688076.0978008385,1.406847125033309,1.775215888048277
916afba26723,STeW,3.622,0.22608183987075953,0.3590873032806925,183.84,74,29986576,0.48,2.3466666666666662,0.3999999999999999,1.25,159.5881601477706,23988321.043533217,1136427.8090725522,1.3129497832353425,2.3592785788989357,150.8746466309151,20651438.48558475,2045647.0268788908,1.3179633901788752,2.324190152255432
961c37d6e527,MoCr3Se8,0.977,0.15867944792164904,0.11599713363282792,95.94,42,3111696,0.8899999999999999,2.1233333333333335,0.30000000000000004,1.3333333333333333,62.57779494181402,887347.1801028228,214847.5303138335,1.366473643824466,1.8750785018686422,57.031805891590345,568182.7015188445,150170.74875101028,1.3728438509706993,1.7856276848658248
968a6902b7f5,BiClTe,1.175,0.901195181671016,0.9106283567992831,208.9804,83,47458321,1.1400000000000001,2.4266666666666667,0.6000000000000001,1.3333333333333333,131.15170060747798,15796607.829597596,11650781.172397925,1.3781657031249375,2.267236840053243,162.12735012165996,27627998.775883935,26424638.585183576,1.4699501227081513,2.1493143999100113
988b11badabb,Cr2Mo2Te8,1.105,0.21248264128938393,0.10419939260489264,127.6,52,7311616,0.5000000000000002,1.9733333333333334,0.050000000000000044,1.4166666666666667,80.4155106398626,2585081.735578493,1453885.3127974523,1.4145026641738254,1.8962424227850485,71.74683064629657,1819242.0636117416,708942.4822848364,1.413153326397787,1.8392007392975742
99fd027b1d0b,BiClS,0.461,0.909282666768928,0.9372956282273631,208.9804,83,47458321,1.1400000000000001,2.5866666666666664,0.6000000000000001,1.2,56.20185311811578,6197592.271479737,2024435.380636814,1.0775473423215551,2.725263082313381,125.79359384195013,25030658.575049162,23846617.45916462,1.3160256528200083,2.378442903702692
9c2979187585,WMo3S8,1.816,0.20529012181211795,0.207664962128622,183.84,74,29986576,0.41999999999999993,2.3666666666666667,0.44999999999999996,1.2666666666666666,99.11421266171963,7333952.427394262,137692.90040490084,1.343278520198529,2.2787500180342177,93.85226599282525,5745719.38186391,151413.93441215763,1.3486124085742384,2.2674831005795495
a0dbdc6630fa,PbSe,1.603,0.9241098190833938,0.7879851211433209,207.2,82,45212176,0.21999999999999975,2.44,0.6500000000000001,1.475,107.53612807442983,11113329.318880156,7923433.5047841165,1.2948415724296582,2.500976698562269,149.6415381499425,25519210.756868165,19593450.182643026,1.5082579522571944,2.428743462312949
a148361e5e9a,TiZr3Se8,1.321,0.8026965681371502,0.1449765152582613,91.224,40,2560000,1.2199999999999998,1.8066666666666666,0.40000000000000013,1.3666666666666665,78.01800998944199,1403962.7473068358,1085215.5685192826,1.2214127503592278,2.312194014758461,73.21339319702074,1504450.3833673939,198580.7952957114,1.431172569828414,1.6006768986713902
a1d716aad84d,Mo2W2Se8,1.784,0.20507962466220597,0.18340493645210398,183.84,74,29986576,0.3899999999999997,2.3566666666666665,0.30000000000000004,1.3166666666666667,125.42522072534729,12839674.122712726,462164.74034482415,1.3498050517036788,2.3165567444133104,118.65200269170896,10730379.531639077,447775.9346550404,1.3611023378723657,2.296324257963116
a7233837cfe9,CrMo3Se8,1.311,0.2003083671083162,0.1477262102974496,95.94,42,3111696,0.8899999999999999,2.1233333333333335,0.30000000000000004,1.3333333333333333,79.19090560240635,1912308.83146435,292034.80862458574,1.3749709201941078,2.0857252685338326,73.21542516873645,1567850.4758278679,209181.91846940658,1.3816033991967485,1.989827295024736
a80866a2c6b4,BiClSe,3.032,0.8702984144182764,0.9014430142409324,208.9804,83,47458321,1.1400000000000001,2.5766666666666667,0.6000000000000001,1.25,95.24787294786083,10359529.383256048,4476761.203344167,1.2065044287499083,2.5826259140556154,151.01445267466397,28363975.92485336,27811089.297207765,1.3994399068780305,2.3010707010525104
a84d988e38ac,BiITe,0.467,0.934812594962855,0.9417767775687267,208.9804,83,47458321,0.6400000000000001,2.2600000000000002,0.20000000000000018,1.4666666666666668,135.30149246059696,11586959.02274207,8754644.0243525,1.4198096891870127,2.381210203124234,167.17789358457276,26984199.07370641,25994402.801171426,1.497540706568152,2.1508495745981073
a9f87eba4b96,CrW3S8,1.909,0.19196013068991447,0.17137706135001857,183.84,74,29986576,0.9200000000000002,2.1999999999999997,0.3999999999999999,1.25,112.90845357065923,14803315.306154788,423245.4316970708,1.3023887721217713,2.170945969914698,91.4298974995493,9887259.170051437,343275.15630733344,1.318751895646641,2.036225886844478
aa9a981d89aa, ,4.457,0.8340700960545168,0.8638507706444664,208.9804,83,47458321,0.5299999999999998,2.2533333333333334,0.6000000000000001,1.25,88.36527775910551,6491411.192678533,3772001.3250306267,1.1844101045062456,2.447446661038124,112.9914132886971,16062585.185646906,15486546.3767453,1.2704948715105568,2.317561915874405
acdcd16c0d76,BiIS,1.858,0.9036235578633021,0.9238137730702655,208.9804,83,47458321,0.6400000000000001,2.42,0.6000000000000001,1.3333333333333333,102.81688537927053,9671272.39120026,5304669.420277761,1.28161253260543,2.5581918755072772,154.058800871947,29089460.838580616,28381651.789505538,1.4300315291672165,2.272915008108469
b13beafa16aa,AsIS,2.033,0.8936670822854337,0.8952076420903963,126.90447,53,7890481,0.48,2.473333333333333,0.3999999999999999,1.1833333333333333,90.10574723901303,4520798.310923808,4373882.162144135,1.2405495096657244,2.568739886145325,81.21993652979165,2779633.399853102,2454594.2494858718,1.1902385709671408,2.379239961795803
b8fb10416122,ZrHf3Se8,0.725,0.8326247051860165,0.2009389569933805,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.40000000000000013,1.4166666666666667,95.66274865923874,5535674.511893102,2377284.628260339,1.2328601284266627,2.2924079571212403,139.22686399510775,16353409.029360713,1286321.3531329196,1.4735930116809945,1.5457337138445923
badda86cab42,BiClTe,1.458,0.9359477403697092,0.9378360161127248,208.9804,83,47458321,1.1400000000000001,2.4266666666666667,0.6000000000000001,1.3333333333333333,130.93534610030687,14631042.954871545,12081942.320058163,1.382440422097014,2.2406002159665577,154.72713289948803,26029012.50398806,24926594.994663864,1.442449968705365,2.2086150117956698
c04fc052f2ca,Mo2W2Te8,1.645,0.2958079752151466,0.1399480237647956,183.84,74,29986576,0.2599999999999998,2.2066666666666666,0.09999999999999987,1.3999999999999997,134.68395498600324,13408334.760315575,2418153.8703694185,1.4019702675532457,2.210830109844609,133.32535689885432,13695515.292534145,1141434.1151588212,1.405308445258759,2.224666823478296
c55716558616,HfTi3Se8,1.191,0.7409042099373613,0.11728845700179799,178.49,72,26873856,1.2499999999999998,1.7966666666666666,0.40000000000000013,1.3666666666666665,77.40218301586505,2539074.8450817373,1439777.6794394809,1.2311257971032563,2.24317034013519,64.5388004203401,2990737.67647635,296506.85584844905,1.3840468567430155,1.6404617696397394
c798e725e2fb,WCr3Se8,1.16,0.14675621564812047,0.11962596502188046,183.84,74,29986576,0.8899999999999999,2.19,0.25,1.3,72.49360304966639,4170632.8834318793,319028.4236404131,1.3556692901168261,1.882694965267531,59.12329485372703,1323003.5775309526,197852.85051156496,1.3683054812936575,1.788142549158314
