uid,Formula,alpha_R,E_pfrac_VBM_w05,E_pfrac_CBM_w05,max_mass,max_Z,max_Z4,X_diff,X_mean,radius_diff,radius_mean,WM_VBM_w05,WZ4_VBM_w05,pZ4_VBM_w05,Wr_VBM_w05,WX_VBM_w05,WM_CBM_w05,WZ4_CBM_w05,pZ4_CBM_w05,Wr_CBM_w05,WX_CBM_w05,E_pfrac_VBM_w10,E_pfrac_CBM_w10,WM_VBM_w10,WZ4_VBM_w10,pZ4_VBM_w10,Wr_VBM_w10,WX_VBM_w10,WM_CBM_w10,WZ4_CBM_w10,pZ4_CBM_w10,Wr_CBM_w10,WX_CBM_w10
6523c349753c,WCr3Te8,0.99,0.1178800575671804,0.0321758874674641,183.84,74,29986576,0.7,2.04,0.0499999999999998,1.3833333333333335,74.21811803271278,4113639.1156165055,886118.6421995498,1.395051425400371,1.7826664627861928,58.10502430082516,1364368.612283325,233515.118568976,1.39865979952373,1.6937486847206065,0.1806309371731511,0.0927822494170908,82.05741368086576,5278714.951021025,1383688.514224353,1.393789206268419,1.8265905443892807,66.35727919569194,2606048.187159742,670943.0665932774,1.3972875327384051,1.7399279718036802
671e6de2497a,AsBrTe,0.694,0.9402052450386356,0.9367622226264296,127.6,52,7311616,0.8599999999999999,2.4133333333333336,0.25,1.2333333333333332,94.46909931088608,3322857.8436790016,3208108.6727132546,1.2306056786565072,2.5554131379057115,91.42059811590585,3039511.316862095,2673353.049218783,1.2224943592690307,2.348334307806732,0.927546211775732,0.909375314729425,94.20806967401673,3284177.814957697,3152313.488280848,1.228623038674414,2.580585328682628,91.93353614851787,3115369.249308203,2614497.745037147,1.2263769123764587,2.2993174058895574
6e2a4c6f4f57,SeTeW,1.394,0.1852441151233966,0.0957766677349017,183.84,74,29986576,0.4499999999999997,2.3366666666666664,0.25,1.3,169.50846344194602,25366125.076054364,1246117.5343941562,1.3378426031298158,2.351046349748511,174.99267059116508,27067930.00748499,622651.6345047604,1.3439204521550931,2.3511917348319944,0.2588201614869204,0.1379246426011634,161.61025467817916,23210105.940739147,1531270.2266182231,1.3227479050442406,2.3654312840535714,171.81034496167868,25955408.3467391,936026.9158711146,1.343082185148435,2.344920032311035
70cbc0e44d36,BiISe,2.089,0.882026646158727,0.9130926115266644,208.9804,83,47458321,0.6400000000000001,2.41,0.4500000000000002,1.3833333333333335,115.21455935429478,10111799.640139831,4672886.485034006,1.3083291248151736,2.521579840326994,161.77005109939194,28532281.521444336,27872546.75848895,1.4541301189259002,2.276116881020288,0.9060614974704904,0.9184150831842453,117.56575470194394,9833149.53175336,5566766.065991312,1.3254148558600969,2.5445078239743144,158.51876742849916,27572755.7075668,26852248.571928088,1.4413189110118896,2.2837073522802545
70e7ab872359,HfZr3Se8,0.95,0.8968493498434547,0.211192061860278,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.4000000000000001,1.4166666666666667,84.66554525710094,2624038.506868248,1805621.443601388,1.2050700927989169,2.380655233689674,103.1765583515845,6330806.504626111,969171.514951057,1.4696442140079562,1.570129173557413,0.8422121530840236,0.1814864790882361,85.81918694039848,2855832.1497205496,1602936.4029006024,1.2214164632914462,2.3305745025974587,104.267009020382,6612178.116662749,555035.5980793445,1.4737379999291509,1.5573114044551215
72b286460831,Cr2Mo2S8,1.344,0.1339700409092307,0.088506956623407,95.94,42,3111696,0.9200000000000002,2.1333333333333333,0.4499999999999999,1.2833333333333332,60.82528005290517,1022615.8892682476,19422.210574882345,1.3598558949278703,1.9130002153117405,53.47807401028879,508765.8702209751,11288.936279667952,1.3701081491874194,1.7728359639892437,0.1786805448398726,0.1411907674565237,62.06652769761668,1134978.552162386,55191.93156676533,1.348430288832466,1.9661410355324251,55.59814194631415,692832.5092880508,24575.032641557224,1.3535711976115672,1.85454987847662
75ee10091f43,STeW,3.947,0.2588613608010821,0.1263351310787894,183.84,74,29986576,0.48,2.3466666666666662,0.3999999999999999,1.25,149.58772369250656,22725083.784907486,819245.8803276324,1.278905359864978,2.3946484604798304,171.77859909161674,26332975.023566823,881923.022769939,1.34196986528756,2.33988190919707,0.293574412341913,0.1498061527142361,151.33151043548384,22446793.33228216,1559340.5673139412,1.292572953486219,2.373787080215526,169.76342130438667,25678226.784153163,1061144.069819235,1.3413154439694464,2.3352145121781067
7a8373382b33,S2Sn2,4.469,0.7480869565217392,0.8117045183886187,118.71,50,6250000,0.6200000000000001,2.27,0.4499999999999999,1.225,63.92273405797101,2339446.893913043,859281.0406956522,1.1654565217391304,2.3520376811594206,99.29548540683764,4864249.332576752,4491442.958001064,1.349168658700178,2.098923181346421,0.7185895220588732,0.8186754780085288,69.54133928233624,2740486.327698013,1081627.8861531415,1.1946373440712252,2.311832992612979,98.23507307711748,4788560.234783338,4334710.533919726,1.3436612947625697,2.106511104993792
7fe9c5cb910c,BiClSe,0.746,0.9012659950993738,0.9149913009858884,208.9804,83,47458321,1.14,2.5766666666666667,0.6000000000000001,1.25,92.02474857881842,8914374.181391234,4515503.050054451,1.1953369180506397,2.5865555404301657,150.6633326889619,28458801.491252657,27853122.268654548,1.3982336168567562,2.3091953411946644,0.9114345157094904,0.93294310439798,85.26745945361913,7833104.499396427,3857789.198667995,1.1720035578317831,2.654244185204673,137.3857200372405,24187767.25090365,23136154.26918195,1.3522977370190206,2.3767103450265146
81af2831dbb2,Hf2Zr2Se8,0.698,0.872033601680084,0.220688186545048,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.4000000000000001,1.4166666666666667,89.79872401120055,3982559.773188659,2264872.755477773,1.2181414070703531,2.339160833041652,121.20899980479498,11348491.026317196,1492370.3640396805,1.4708248300828737,1.560341608844564,0.8295197197316269,0.190363806457994,90.98128700607862,4246900.105496958,1984311.0914525415,1.2300216937327653,2.3026446418032034,120.70955090904124,11195671.85333366,868136.0845858869,1.47331675070019,1.5529392150652526
82b85dfd7723,P2Sb2Te6,2.596,0.8309662231363342,0.8141023935211399,127.6,52,7311616,0.1400000000000001,2.1133333333333333,0.4499999999999999,1.2833333333333334,116.15571508070452,6438625.450315053,5766732.878537023,1.361594697058949,2.1039550962054463,102.08912440913907,5378651.387357808,4667670.656655205,1.30538994067904,2.115542672417788,0.8244461820584097,0.8318788232153959,118.67080238330922,6626340.227452748,5788278.026262925,1.372890190055462,2.100951863199916,103.33789259804227,5469228.514869371,4731431.891831941,1.3128086122213998,2.112698473194442
846b50801a93,Ti2Zr2Se8,1.767,0.7930311580087525,0.147267586127301,91.224,40,2560000,1.2199999999999998,1.8066666666666664,0.4000000000000001,1.3666666666666665,75.34152232248144,1268748.1958403576,1066327.9396930493,1.2174343340816378,2.308015653252504,63.03313644757343,962967.4100063478,191554.0213514917,1.3988617346644352,1.6405421547694616,0.7638579163771706,0.1319633735503248,75.09209087777792,1270537.1118061198,1016675.9814276462,1.2261576721180472,2.278108733690635,63.663528450293896,1001014.583640868,173714.11714325385,1.4037170877149392,1.6288082519128038
899032b4ad0c,MoCr3Te8,1.409,0.1030754848143443,0.053741387991698,127.6,52,7311616,0.5000000000000002,1.9733333333333332,0.05,1.4166666666666667,64.69270440827482,1365545.3947311654,727361.336625357,1.4054186542656475,1.7603624421698592,57.96176939221634,825650.748179351,362071.6540705172,1.4022271482432116,1.7055988799783857,0.1895688272224866,0.1019344113918172,72.56553498314436,2047506.458122064,1286910.9998648465,1.4071753766906656,1.814762551875718,66.04588054446813,1453988.1330654835,688076.0978008385,1.406847125033309,1.775215888048277
916afba26723,STeW,3.622,0.2035315063518965,0.25785600367531,183.84,74,29986576,0.48,2.3466666666666662,0.3999999999999999,1.25,162.50006655554472,24357996.07917608,993892.0405293752,1.32283410755722,2.349034121718212,160.28752819680386,23285611.281320903,1494957.9603634663,1.3275975279327263,2.3334907082571794,0.2260818398707595,0.3590873032806925,159.5881601477706,23988321.043533217,1136427.8090725522,1.3129497832353425,2.359278578898936,150.8746466309151,20651438.48558475,2045647.0268788908,1.3179633901788752,2.324190152255432
961c37d6e527,MoCr3Se8,0.977,0.1013312795687094,0.0436061907844406,95.94,42,3111696,0.8899999999999999,2.123333333333333,0.3,1.3333333333333333,59.91281886896248,759804.1307074486,135262.14721091435,1.3798712729673228,1.810617779733744,54.36009779909375,449303.424233508,57448.98817160009,1.3898723003589712,1.7135302771729537,0.158679447921649,0.1159971336328279,62.57779494181402,887347.1801028228,214847.5303138335,1.366473643824466,1.8750785018686424,57.031805891590345,568182.7015188445,150170.74875101028,1.3728438509706993,1.7856276848658248
968a6902b7f5,BiClTe,1.175,0.9276419256949088,0.8887889726417731,208.9804,83,47458321,1.14,2.4266666666666667,0.6000000000000001,1.3333333333333333,142.17189975903548,16976448.99461323,14199953.368695134,1.4245714296096763,2.148465448831961,164.86619801019367,28768445.488455035,27442767.633897383,1.4776374805866128,2.141279547134229,0.901195181671016,0.9106283567992832,131.15170060747798,15796607.829597596,11650781.172397925,1.3781657031249377,2.267236840053243,162.12735012165996,27627998.77588393,26424638.585183576,1.4699501227081513,2.1493143999100117
988b11badabb,Cr2Mo2Te8,1.105,0.1478241913948609,0.04287486938349,127.6,52,7311616,0.5000000000000002,1.9733333333333332,0.05,1.4166666666666667,74.03590037466961,2043926.1610398104,1028399.0364860076,1.4126304531458622,1.8499683915093053,60.2162667776907,947639.1086729362,297462.1907001045,1.4056001828631135,1.7351972309299897,0.2124826412893839,0.1041993926048926,80.4155106398626,2585081.735578493,1453885.3127974523,1.4145026641738254,1.8962424227850485,71.74683064629657,1819242.0636117416,708942.4822848364,1.413153326397787,1.8392007392975744
99fd027b1d0b,BiClS,0.461,0.8612950513066775,0.915093427182981,208.9804,83,47458321,1.14,2.5866666666666664,0.6000000000000001,1.2,65.41251924042528,8743679.567456909,2299886.174189962,1.1098013445887884,2.643850106994221,144.6859005235936,30112084.7164178,29591346.959545,1.3803625371897976,2.30504167095697,0.909282666768928,0.9372956282273632,56.20185311811578,6197592.271479737,2024435.380636814,1.0775473423215551,2.725263082313381,125.79359384195013,25030658.57504916,23846617.45916462,1.3160256528200085,2.378442903702692
9c2979187585,WMo3S8,1.816,0.1814554160922875,0.1549655783518506,183.84,74,29986576,0.4199999999999999,2.3666666666666667,0.4499999999999999,1.2666666666666666,100.72739026336794,7584320.026699559,39827.97475150548,1.34914387288689,2.2740912718566357,95.6856333924068,5523093.104491855,76202.52852566287,1.371360166314498,2.244793810919501,0.2052901218121179,0.207664962128622,99.11421266171963,7333952.427394262,137692.90040490084,1.343278520198529,2.2787500180342177,93.85226599282524,5745719.38186391,151413.93441215763,1.3486124085742384,2.267483100579549
a0dbdc6630fa,PbSe,1.603,0.9356047215922888,0.6923345252475832,207.2,82,45212176,0.2199999999999997,2.44,0.6500000000000001,1.475,104.57794533030908,10101221.140684562,7344123.956004331,1.2798476642599883,2.506051559788927,161.9327544900859,29724508.959812,22371005.98112424,1.5705574736319077,2.4076574704630467,0.9241098190833938,0.7879851211433209,107.53612807442984,11113329.318880156,7923433.504784116,1.2948415724296582,2.500976698562269,149.6415381499425,25519210.756868165,19593450.182643022,1.5082579522571944,2.428743462312949
a148361e5e9a,TiZr3Se8,1.321,0.8449046305182341,0.1557170674835973,91.224,40,2560000,1.2199999999999998,1.8066666666666664,0.4000000000000001,1.3666666666666665,78.33901889395392,1400713.9025911707,1151393.15403071,1.209587931861804,2.352624760076775,72.30704249196918,1453142.839396232,216837.84876034083,1.426337331166979,1.6105833033599164,0.8026965681371502,0.1449765152582613,78.01800998944199,1403962.7473068358,1085215.5685192826,1.2214127503592278,2.312194014758461,73.21339319702074,1504450.383367394,198580.7952957114,1.431172569828414,1.6006768986713902
a1d716aad84d,Mo2W2Se8,1.784,0.1716544325239977,0.1369436201780415,183.84,74,29986576,0.3899999999999997,2.3566666666666665,0.3,1.3166666666666669,125.45312252964426,12708048.252964426,360242.1592320723,1.3628740824392995,2.299034443817052,113.68238278931749,9059895.691394657,233412.6599406528,1.380875370919881,2.2660637982195846,0.2050796246622059,0.1834049364521039,125.42522072534727,12839674.122712726,462164.74034482415,1.3498050517036788,2.3165567444133104,118.65200269170896,10730379.531639077,447775.9346550404,1.3611023378723657,2.296324257963116
a7233837cfe9,CrMo3Se8,1.311,0.1422058472711851,0.0731029002781088,95.94,42,3111696,0.8899999999999999,2.123333333333333,0.3,1.3333333333333333,77.3344898269144,1832903.6719590744,199428.99461923825,1.3880828054178704,2.0329697564078777,70.94794019524376,1477392.8726942504,103682.80424541686,1.4002327033316304,1.9199585674555877,0.2003083671083162,0.1477262102974496,79.19090560240635,1912308.83146435,292034.80862458574,1.3749709201941078,2.085725268533833,73.21542516873645,1567850.475827868,209181.91846940655,1.3816033991967485,1.989827295024736
a80866a2c6b4,BiClSe,3.032,0.8670765689799649,0.8871721892119331,208.9804,83,47458321,1.14,2.5766666666666667,0.6000000000000001,1.25,98.7962092644389,10814189.870116102,4888549.321006906,1.2187524582022258,2.5436301636505934,155.73129925068108,30124760.098065536,29715530.374223195,1.4157684579358023,2.284515706858501,0.8702984144182764,0.9014430142409324,95.24787294786084,10359529.383256048,4476761.203344167,1.2065044287499085,2.582625914055616,151.01445267466397,28363975.92485336,27811089.297207765,1.3994399068780303,2.3010707010525104
a84d988e38ac,BiITe,0.467,0.9551470222399124,0.9402381668608052,208.9804,83,47458321,0.6400000000000001,2.26,0.2000000000000001,1.4666666666666668,133.32969883302653,10612678.793920096,8678816.847106822,1.414960943330514,2.382207074978855,170.44643634588545,28558520.66469605,27704173.86398928,1.5055027832513752,2.1245106205034903,0.934812594962855,0.9417767775687268,135.30149246059696,11586959.02274207,8754644.0243525,1.419809689187013,2.381210203124234,167.17789358457276,26984199.07370641,25994402.801171426,1.497540706568152,2.1508495745981078
a9f87eba4b96,CrW3S8,1.909,0.1558571831604024,0.1436366661121277,183.84,74,29986576,0.9200000000000002,2.2,0.3999999999999999,1.25,111.30564086705743,14330683.841133503,117322.3670731325,1.3138334221497758,2.1351600263314627,91.20546014639828,9722469.642987857,274029.4830144734,1.3298852104475127,2.0072260855098984,0.1919601306899144,0.1713770613500185,112.90845357065923,14803315.306154788,423245.4316970708,1.3023887721217713,2.170945969914698,91.4298974995493,9887259.170051437,343275.15630733344,1.318751895646641,2.036225886844478
aa9a981d89aa, ,4.457,0.8312524804313143,0.8873854152588241,208.9804,83,47458321,0.5299999999999998,2.2533333333333334,0.6000000000000001,1.25,83.94383893354006,5525390.828709452,4256222.593208214,1.1697230757710622,2.444201034564802,119.00713432110166,17787960.71663345,17179685.82956322,1.290897754713555,2.3074656798162865,0.8340700960545168,0.8638507706444664,88.36527775910551,6491411.192678533,3772001.3250306263,1.1844101045062456,2.447446661038124,112.9914132886971,16062585.185646906,15486546.3767453,1.2704948715105568,2.317561915874405
acdcd16c0d76,BiIS,1.858,0.904143362451686,0.9215147394055304,208.9804,83,47458321,0.6400000000000001,2.42,0.6000000000000001,1.3333333333333333,105.89905935235096,9866933.160007248,5534900.226764791,1.294873429589587,2.5620599312921204,158.47442057546152,29899466.618697107,29233409.56085348,1.446668716136441,2.267001500043033,0.903623557863302,0.9238137730702656,102.81688537927052,9671272.39120026,5304669.420277761,1.28161253260543,2.558191875507277,154.058800871947,29089460.838580616,28381651.789505538,1.4300315291672163,2.272915008108469
b13beafa16aa,AsIS,2.033,0.8888039788780002,0.8775945085073535,126.90447,53,7890481,0.48,2.473333333333333,0.3999999999999999,1.1833333333333331,88.5643633448035,4367903.5915463455,4214748.199689286,1.2337210395969531,2.562795891902079,84.99292079525262,3031199.6776798856,2620585.457416116,1.2053912252724213,2.3716375465697577,0.8936670822854337,0.8952076420903963,90.10574723901304,4520798.310923808,4373882.162144135,1.2405495096657244,2.568739886145325,81.21993652979165,2779633.399853102,2454594.249485872,1.1902385709671408,2.379239961795803
b8fb10416122,ZrHf3Se8,0.725,0.8720215794994753,0.2432558139534883,178.49,72,26873856,1.2499999999999998,1.7266666666666666,0.4000000000000001,1.4166666666666667,93.97079354113592,5120113.728278135,2713982.7694889847,1.22267495878915,2.32394702532594,139.10976589147288,16326882.951937985,2418127.6020376524,1.4724806201550389,1.5491550387596895,0.8326247051860165,0.2009389569933805,95.66274865923874,5535674.511893102,2377284.628260339,1.2328601284266627,2.2924079571212403,139.22686399510775,16353409.029360712,1286321.3531329196,1.4735930116809943,1.5457337138445923
badda86cab42,BiClTe,1.458,0.9689126084056038,0.9352259096361456,208.9804,83,47458321,1.14,2.4266666666666667,0.6000000000000001,1.3333333333333333,136.30151234156102,14210734.926617743,13130206.690393597,1.4095530353569046,2.1575396931287525,159.87306152396184,27511569.48746216,26525365.304763805,1.4598903295824526,2.176777860284458,0.9359477403697092,0.9378360161127248,130.93534610030687,14631042.954871545,12081942.320058163,1.382440422097014,2.2406002159665577,154.72713289948803,26029012.50398806,24926594.994663864,1.442449968705365,2.2086150117956698
c04fc052f2ca,Mo2W2Te8,1.645,0.1553883392969901,0.1365196218235827,183.84,74,29986576,0.2599999999999998,2.2066666666666666,0.0999999999999998,1.3999999999999997,134.02809829509576,13908550.801094506,1191773.1113449803,1.4045043148810774,2.2262218480319933,124.26749899275636,10930093.952266758,1091291.1989638717,1.415623285809264,2.20415283888236,0.2958079752151466,0.1399480237647956,134.68395498600324,13408334.760315577,2418153.8703694185,1.4019702675532455,2.210830109844609,133.32535689885432,13695515.292534145,1141434.1151588212,1.405308445258759,2.224666823478296
c55716558616,HfTi3Se8,1.191,0.7335326697197936,0.1281027133232261,178.49,72,26873856,1.2499999999999998,1.7966666666666666,0.4000000000000001,1.3666666666666665,78.35946553246787,2808272.152303092,1639945.7607206388,1.2362587209669076,2.2263455836897417,64.06760113944618,2876366.244817764,418564.57790861325,1.3825092291061871,1.6450496298159618,0.7409042099373613,0.1172884570017979,77.40218301586505,2539074.8450817373,1439777.6794394809,1.2311257971032563,2.24317034013519,64.5388004203401,2990737.67647635,296506.85584844905,1.3840468567430155,1.6404617696397394
c798e725e2fb,WCr3Se8,1.16,0.1010508538187277,0.0504800247754722,183.84,74,29986576,0.8899999999999999,2.19,0.25,1.3,68.34936030212047,3487746.313379621,149187.4227810096,1.3690514167761307,1.8239050478513796,55.78390724338462,924992.8528268128,79013.51887409243,1.3863029489694094,1.7182994391108362,0.1467562156481204,0.1196259650218804,72.49360304966639,4170632.8834318793,319028.4236404131,1.355669290116826,1.882694965267531,59.12329485372703,1323003.5775309526,197852.85051156496,1.3683054812936577,1.788142549158314
c96ef4fc869c,BiClS,1.181,0.8483753497558566,0.8986232012363546,208.9804,83,47458321,1.14,2.5866666666666664,0.6000000000000001,1.2,67.30128829944884,9331578.807034854,2337304.2839448345,1.1172652094679856,2.5834685935180803,151.56765333247782,31960062.612921994,31759245.284193404,1.4037593670137356,2.280292126547141,0.8399466536166024,0.9094579449330604,69.14892223923307,9772434.18651304,2352464.6523874053,1.1228326611026889,2.6135414955771155,145.63146330662713,30374644.83802383,30025967.37500065,1.3836889588502888,2.2959003232590227
cce78d90e899,Hf2Ti2Se8,1.409,0.787968727106055,0.1468527072154197,178.49,72,26873856,1.2499999999999998,1.7966666666666666,0.4000000000000001,1.3666666666666665,85.95006841415169,4122581.757759051,2232082.854744846,1.2322288511607111,2.2600079647447333,79.75194668407254,6014815.054166498,768313.151064876,1.3972341692337849,1.6285056969679044,0.7652933296496389,0.1370649042205264,85.81180441439706,4163118.4349065647,1923323.1275494688,1.2358183954105502,2.2462617853071665,81.50049152520377,6368228.358926441,526979.4686445518,1.3990681617608889,1.625942675076572
cf7927ab6730,Bi2P2Te6,1.814,0.8469443012163835,0.8665354510426141,208.9804,83,47458321,0.1699999999999999,2.103333333333333,0.6000000000000001,1.3333333333333333,121.99165032151733,10029546.766166318,8499354.086968582,1.3641555556118947,2.104836273077025,132.523089324226,16675337.986049978,15569355.731707117,1.3842034646821642,2.094304454576661,0.8519428236956959,0.8422307722599669,124.50907530888672,10429994.851311874,8261402.857035382,1.37372701140568,2.1024654061105608,125.03832181505298,14575925.217720598,13568438.953380205,1.3594013410680057,2.101465648132303
d59c96fdfda1,SeSn,0.873,0.8979262756705261,0.7755266179521844,118.71,50,6250000,0.5899999999999999,2.255,0.3,1.2999999999999998,91.70971123276269,2912381.20993262,2293685.674343729,1.2462242357189632,2.360759003086037,101.280680094134,4095488.7606053553,3136660.286489125,1.318457962974596,2.218699339483294,0.8617318463089176,0.772294966413053,92.7063411463871,3035578.8081187704,2196110.725280849,1.2537459709161292,2.345966257198279,101.42848022041554,4113758.953302337,3125904.5815209206,1.3195734356257778,2.2165055766026374
da5fd2bb47af,ClSbTe,2.891,0.8369734857958577,0.7876067407152303,127.6,52,7311616,1.1100000000000003,2.436666666666667,0.4499999999999999,1.2833333333333332,102.8087989675768,5340478.953683067,4318934.646059361,1.3149864042290726,2.350032792212044,117.68600320673082,6482200.488654716,5169440.973674153,1.4011174190863744,2.1453810166905,0.8418724917890628,0.8448925848104843,100.42691238254744,5156243.536591603,4127578.0763763753,1.302427029949698,2.380884649158775,114.85426454590716,6262486.690879307,5348754.054039135,1.3867687273984324,2.181153512889116
dc4259e69783,WCr3S8,1.317,0.1128916771795833,0.0535098064910671,183.84,74,29986576,0.9200000000000002,2.2,0.3999999999999999,1.25,64.79529941354971,3693552.870674077,23975.623307988677,1.348469092024958,1.845440349142487,53.53767843882408,894571.8974358975,18407.104355043022,1.3785327392652773,1.7207460795876466,0.134076482189789,0.1114644811375034,65.13273600625158,3842692.527483752,91784.2195964104,1.3412620682665186,1.865049806759561,52.545075241704616,898010.8411284147,46577.61617241191,1.356998127269239,1.7706258897898417
de5756e4fbfa,BiBrSe,2.784,0.8624219992836764,0.8974579393343975,208.9804,83,47458321,0.94,2.51,0.4500000000000002,1.3,102.87522690027072,9778585.507284878,3491885.444714098,1.2319819019821638,2.552403732633516,156.35710858405992,28764561.79239838,28395745.531683646,1.4173584673953088,2.29943325555692,0.8708858861095728,0.9086603729103896,101.93773026615456,9437698.581364105,3540182.9344162275,1.228577681486874,2.5764350318400666,152.61363245105673,27438413.58241928,26946845.80027589,1.4044362300653914,2.3103966230697344
df0019ec24b5,ISbSe,2.431,0.8150698723330596,0.8569297123477697,126.90447,53,7890481,0.6100000000000003,2.42,0.3,1.3333333333333333,102.76493598255333,4507463.759789192,3293822.390666683,1.2892507756937044,2.486860289181938,116.70793072120276,6248317.798092369,5640329.583825605,1.392026865583747,2.284693495034737,0.8444249438246081,0.8702194028528185,107.28419312170512,5135640.090034232,4117013.8474789336,1.3109260344198743,2.5119437973430445,114.02123744573412,5894044.639743356,5383747.863849174,1.3756499159683206,2.296964209592408
e688959ea45b,SnTe,0.806,0.9490851585436408,0.7682974971708292,127.6,52,7311616,0.1400000000000001,2.03,0.05,1.4249999999999998,125.37263338513102,7045630.844070784,6717691.814323127,1.412527371287227,2.0649233603957646,122.16169802879172,6662190.984761954,5098716.214437982,1.4305866252598889,2.0143574492723104,0.9092975411969436,0.7702073113614514,124.62452124136756,6956293.631290853,6379216.381322471,1.4167349761452892,2.05314206679319,122.4364645319266,6695002.741341485,5158761.360514704,1.4290412568508064,2.018684480817742
eadd37f03ca5,GeTe,0.952,0.9491394358477948,0.7227381817700204,127.6,52,7311616,0.0900000000000003,2.055,0.1499999999999999,1.325,110.83378369951778,5400999.490928454,5252655.661388817,1.3542406760358017,2.072544405621481,93.56767142149216,3433416.669935629,2204695.8021040754,1.3071170071547271,2.0442702042928365,0.9154990873691008,0.7472070142516989,107.73168287295664,5047495.459618675,4868781.192684635,1.3457742436488993,2.06746454618934,95.85718426998396,3694321.155936688,2658598.361790196,1.3133656775927511,2.0480194065556505
eef072f845ce,CrW3Te8,1.592,0.1204584775086505,0.0682345023554924,183.84,74,29986576,0.7,2.04,0.0499999999999998,1.3833333333333335,122.5226282331315,14969882.012110729,948452.1782006922,1.3767571366782008,2.039163062283737,107.79359577880804,12161520.413370226,598744.6317206314,1.3808999476557244,1.959019666492186,0.2267102691969866,0.1224285422660796,129.021973122645,15429285.825389603,2032264.14664641,1.3771593123159982,2.0775293616120343,115.28225482688758,13277240.913241586,1091695.6661081773,1.3796863023776234,2.000968497355842
f1e78a09001d,BrSbTe,1.315,0.8918512693502405,0.9135826636488846,127.6,52,7311616,0.91,2.37,0.3,1.3333333333333333,110.6597972593697,5280784.074147528,4577723.567374954,1.3273492948587688,2.3743483371596312,114.98478626627627,5854068.145309949,5313861.377873412,1.3726518302669533,2.2527614912934872,0.882771812071691,0.9164275283284804,107.50221474550648,4893346.184202986,4115325.298840205,1.3094622419900055,2.433857087857284,115.77073949457542,5951556.651539147,5435821.638140311,1.3776174663619751,2.236960140600039
f4f45fcade85,BiBrTe,0.498,0.9527970027723688,0.9310224290380532,208.9804,83,47458321,0.94,2.36,0.4500000000000002,1.3833333333333335,133.90827011079605,13302570.516179554,11476078.703971129,1.3939282687146033,2.225915694667757,166.29185907832886,28231941.854533315,27319764.702132557,1.4813538650402085,2.1460728146787384,0.9275593381609089,0.9381112972308486,126.10644463131814,12126089.005134048,9052798.031911137,1.3547280760605054,2.356220126887475,159.50394455647952,25837139.873463355,24825216.47745729,1.4575239610020314,2.1965171672883854
f705a30af945,ClSbSe,1.483,0.8282518682473704,0.9070105467726776,121.76,51,6765201,1.1100000000000003,2.5866666666666664,0.4499999999999999,1.2,73.62901486919098,2108604.2722106506,995936.9904032768,1.1652497894547194,2.6468247768139728,88.08195913917973,3418339.5736593623,3126743.9953180305,1.247538442388603,2.4654957796700527,0.8438826392372596,0.9143032462366278,72.93578823933927,2009547.695071564,994018.7325005135,1.159986568711637,2.654657858537444,91.67710833290612,3726511.879558794,3488644.8878453816,1.2673674779912425,2.419970142633405
fba4cc0df459,AsClTe,0.634,0.9295310488553028,0.9400126636804658,127.6,52,7311616,1.06,2.48,0.3999999999999999,1.1833333333333331,82.05436490809412,3217354.731664974,3072099.616654106,1.196710635829505,2.486303701362792,79.08945545867363,2593493.4918237817,2211852.306151288,1.1796539003252462,2.417171994430856,0.9271260695172412,0.9136992993085054,77.05784096958683,2973024.099585013,2834860.418981085,1.176600448043985,2.582723591749329,84.18425271728029,2869875.572104742,2376452.5430907425,1.2004511233286397,2.326044228590401
