grdf_gauss_2.0_mean,grdf_gauss_2.0_std,zw_grdf_gauss_2.0_mean,zw_grdf_gauss_2.0_std,grdf_gauss_2.6_mean,grdf_gauss_2.6_std,zw_grdf_gauss_2.6_mean,zw_grdf_gauss_2.6_std,grdf_gauss_3.2_mean,grdf_gauss_3.2_std,zw_grdf_gauss_3.2_mean,zw_grdf_gauss_3.2_std,grdf_gauss_3.8_mean,grdf_gauss_3.8_std,zw_grdf_gauss_3.8_mean,zw_grdf_gauss_3.8_std,grdf_gauss_4.4_mean,grdf_gauss_4.4_std,zw_grdf_gauss_4.4_mean,zw_grdf_gauss_4.4_std,grdf_gauss_5.0_mean,grdf_gauss_5.0_std,zw_grdf_gauss_5.0_mean,zw_grdf_gauss_5.0_std,grdf_cos_k1_mean,grdf_cos_k1_std,grdf_cos_k2_mean,grdf_cos_k2_std,grdf_cos_k3_mean,grdf_cos_k3_std,grdf_bessel_n0_mean,grdf_bessel_n0_std,grdf_bessel_n1_mean,grdf_bessel_n1_std,grdf_bessel_n2_mean,grdf_bessel_n2_std,afs_m1_mean,afs_m1_std,afs_m2_mean,afs_m2_std,afs_m3_mean,afs_m3_std,coord_num,bond_mean,bond_std,angle_mean,angle_std,uid
1.713829279889308,0.5675885732617686,70.44680323802554,25.72822408543702,3.697385555945647,0.7819903219030306,152.97819736011175,63.74264773046799,3.9900593971862564,0.1881641966739034,161.37512848374033,76.54437292240029,2.591974998653975,0.09302603418437422,102.22138014191243,43.03152716856877,1.5277801931925523,0.053538621491027893,54.96511119702213,10.24358618582176,0.8726498418437445,0.09870529992876181,29.700795847032712,2.671535870243861,-0.9333907587869884,0.25949825346906474,-5.015068707156916,0.6616129607894482,0.33726450114538037,0.6667450915531971,4.115967350247106,0.5898531968824923,2.899309302284068,0.2724297094969377,1.1409630592419235,0.06913606007564013,-0.37074408705848855,0.7514483655853343,-4.864683001759752,1.2628922741559856,-1.0109494202160973,0.5259071946704208,10.666666666666666,2.9641643059789073,0.37330485787912826,94.58242415274904,36.335098196442324,001e03f2c095
0.18793534014159763,4.92657589370837e-05,9.582833532078624,0.002496572948530289,1.2248550294495237,0.0023881181370958705,62.45323973286726,0.11878332732219281,2.2425102838653426,0.04836458985538332,114.29845528565346,2.38675401650121,1.611358497249873,0.1999749846461081,81.96916340836857,9.622053118614076,1.316630467612522,0.10024970646786559,67.04649517991709,3.9398050707535694,0.7335453576912916,0.06620632123359259,37.47630564333551,4.037255031447648,-1.1211670881957798,0.03766522226849466,-2.2270236008120374,0.1346622448396902,1.4339601740024062,0.19627689706495446,1.7716767438086138,0.0675771186360666,1.5088214382532468,0.0572896197474217,0.6644322963748219,0.022577315216736154,-0.27952486613401906,0.057335994411959364,-1.066667311854542,0.0009137490764421517,-0.23898807468964756,0.17001924438069493,5.0,3.1738080502007353,0.1531915250124172,106.03262404685415,32.59957920836375,03bcf7dcdaf2
0.30308676718838207,0.10621975644285851,12.143132302347729,4.6212315524629295,1.570315422789048,0.5227039006226251,63.018384960617595,23.603138295721315,2.2869608397025596,0.5424173512580056,90.87302128774702,30.57003799302865,1.9543431765788482,0.03817256583935342,76.35916973442885,24.610334854399255,1.3536594198239449,0.006063236928515552,53.385310862549915,19.405674085697267,0.5516484574165953,0.04736870507603793,21.583050476949335,6.717579272096936,-1.0848916902483223,0.038026939817935264,-2.6077849438989937,0.5930743240941992,1.437554948969589,0.131248959202439,2.0188061968606057,0.39254465581405756,1.6525806068818147,0.23573249479749298,0.7091598889060409,0.07574542645859862,-0.0980430675245063,0.44894248892583566,-1.2563309638993354,0.6496751367119564,-0.15286504531148767,0.3463566633196581,4.0,2.975715078007483,0.007658056583842184,98.27627982909007,22.548488842689345,04fdd7d1ec5c
1.456831402559869,0.48006492061926914,59.35591677614704,21.26601206686341,3.441018971034375,0.8064839202135762,138.33604572507633,41.91271356177419,3.8612036072242257,0.22242453881646024,151.33161029075816,29.530825716301422,2.5747450259770326,0.07322234518629361,100.40794591487645,16.888074752879035,1.440977143726634,0.008652905803267621,55.75222136218437,6.068757371399001,0.7975388639213671,0.11888373185829133,30.017112781209562,3.573103623650004,-0.9567418414384088,0.23317065769917572,-4.78465049358267,0.695268939449097,0.5709200394269145,0.5687831326434941,3.8305826896715653,0.5712388006830837,2.734474079258462,0.2724056322942524,1.0813129387672848,0.07010372910264873,-0.3319672689560125,0.7384154433900122,-4.521883874441306,1.288758931879129,-0.9241147994677216,0.4863573673484062,10.666666666666666,3.0299538314318815,0.3774235152988907,94.56205775481907,36.28243006312948,05a06afa3b20
1.5522438819529845,0.5154527233526772,68.01696870131413,24.911306076034563,3.5349478788121176,0.7935974981565371,154.41320196421265,53.50497793873967,3.8868758418068325,0.22671722466008568,165.10960994672448,47.16804165774452,2.580554393990553,0.0896117026668291,108.74695863425582,28.021422025637722,1.4775397420363818,0.02268920747544535,60.87816770040092,9.932328242085795,0.8191838461178248,0.11374855143655528,32.60469742281806,4.217271529768366,-0.9450512903300962,0.24745288465118756,-4.861145614899958,0.6861951010172748,0.48447626645976244,0.6099978184817764,3.9286573708906896,0.5771067719080857,2.7897171301564447,0.2717574824339201,1.1009299844284928,0.06959400440824208,-0.34101207234715086,0.7455226596205702,-4.634537560794691,1.2764978503770454,-0.9502630854099529,0.5035341479727834,10.666666666666666,3.007647243530215,0.3798660068505706,94.50648838921795,36.16305539034779,0b7696e1f4c9
0.5352483164602535,0.19471425902477227,19.491265811461584,7.8059682361385265,1.965827773584335,0.6787457699126772,70.35623648684951,26.443004543818997,2.1735555715546453,0.49103966189818526,74.69794983118761,23.989734422057282,2.139869131430046,0.2002371703551057,68.44972175095934,15.626877388108095,1.6644559668066903,0.18909120020495263,53.34355628432308,12.944677425628878,0.5983167786652732,0.055853353498934985,20.148071662628826,6.018328792658468,-1.0885194898646458,0.16184359809839008,-2.9275851432170144,0.5391670384031104,1.4330792962744472,0.5319837083190929,2.3170469359440236,0.38968100443680215,1.8383342635619362,0.1881352396411917,0.7748373658492591,0.04721436182214022,-0.16833585076811472,0.5022231810593119,-1.5594716696574036,0.7598540335913664,-0.40855746713123803,0.3294811437853075,4.0,2.83890591112975,0.037787219331512543,102.68857833441895,30.69487924130982,0c0fbdaf8f4a
0.17997915628509276,0.08346036497818815,9.291109456297143,4.295148310657087,1.1404593751581897,0.4441154445765552,58.93680303263855,22.88080061957805,1.911629338474432,0.6315253371793662,98.93830457234526,32.59478784742103,1.4930791472198353,0.19825525342916975,77.55744344513568,10.039377168708443,1.4767667433451475,0.18006862778393146,76.92344158189654,10.278528122557388,0.7079937614933168,0.0864236102624804,36.86845631590231,4.83621733423511,-1.1252865371134282,0.08737636969112814,-1.9858332012658746,0.6221973074661112,1.424800563248122,0.1948333460927123,1.6402853528583285,0.3560212202388767,1.4254938210233468,0.20026192260767345,0.6372114709036788,0.057313251193696374,-0.18423581967325178,0.27632267757508167,-0.9505283985441549,0.5477573565516304,-0.18553187059409149,0.23575895518291226,4.0,3.1094706815274678,0.10741562287355633,101.53005642404712,30.035668258023488,0f02957b17cf
0.3417581560070131,0.1670715733660703,14.193635195896428,6.909273914255894,1.559333407408692,0.5868200746342124,65.10322220139832,23.92236121171049,2.3426586735527457,0.5587563548893225,100.68251010046883,18.14910295730457,2.2373443487569684,0.13166205169171652,101.75584011019312,13.677482865431129,1.3659034097526803,0.016439134966807774,62.60065194093405,10.544349535459624,0.5206550656466281,0.06776208506056904,23.038970487686424,1.077852661199886,-1.1135329950945292,0.07757139720793521,-2.7675729521114256,0.6164730495955907,1.6203668827405895,0.27756118302662913,2.109778576588365,0.4246946453923071,1.7210035926442184,0.25380407132966126,0.7347289714670905,0.08268016348208766,-0.13685444884522738,0.4280461514691642,-1.6800590695083713,0.7669621904544462,-0.17408782728180713,0.30627377523499516,4.0,2.980329621116516,0.14112456821478675,97.47201151353337,23.62314313055027,114b3382699c
0.3019157584869769,0.141429135646596,16.084278430655242,7.515264641158382,1.4834506709894983,0.5490871478311805,78.84769087766047,29.78102554644351,2.2139788348735987,0.545500719239144,115.26606042006078,37.74629030429624,1.987943366037613,0.12260458957449882,99.07038358030246,33.92662689905817,1.3696643707115232,0.010871013809401893,68.39467628096705,26.579688019611584,0.5335754526177859,0.05586947585845488,26.94847541325485,9.189976447800133,-1.0877123955996717,0.06775113636415718,-2.5493697922928162,0.5894911472867975,1.4925566531213883,0.24936176183187847,1.9759603545172437,0.3996719988047824,1.626514951740974,0.23974889155252818,0.7001740499159119,0.07805044546597462,-0.10777483534199378,0.4164817022269237,-1.180279838570237,0.6357876376643835,-0.10103283175561835,0.3347703417982137,4.0,3.002214552071894,0.12344284079759749,98.0261281002797,22.820295215580202,11db0908d9ef
0.8750455576501995,0.310546702604067,38.02528448307442,12.828413447110128,2.6810556449175302,0.7676191394176263,118.9332955306064,31.69372397998677,3.3724723282790503,0.39366990497596516,155.2601322135325,12.656219640497032,2.578911356368238,0.0419248489362037,120.92918628641739,15.395756751226628,1.296863524653566,0.09278853295434777,59.97965945485388,4.326538257446147,0.655660526025295,0.059532516111933165,30.977473714664654,4.671794118669388,-1.0219432977593814,0.1671165889802683,-4.089002667987636,0.7266921653198837,1.1816893884196435,0.3551856275861997,3.109484139475129,0.5192551277203931,2.315302144227873,0.2695634031890617,0.9329819279073682,0.07397554490556911,-0.22974279593284805,0.6535257600323965,-3.3938043906588358,1.1880087453438584,-0.6409684527074804,0.40076349899642316,5.5,2.9089983856125103,0.33143397615526227,92.28848073457434,29.341389450297733,159f028a85d0
