uid,bwdf_chi_total,bwdf_chi_mean_r,bwdf_chi_std_r,bwdf_chi_skew,bwdf_chi_kurt,bwdf_chi_max_val,bwdf_chi_max_r,bwdf_chi_first_peak_r,bwdf_z_total,bwdf_z_mean_r,bwdf_z_std_r,bwdf_z_skew,bwdf_z_kurt,bwdf_z_max_val,bwdf_z_max_r,bwdf_z_first_peak_r,asi_chi_mean,asi_chi_std,asi_chi_max,asi_chi_z_mean,asi_chi_z_abs_mean,asi_chi_z_max,asi_z_mean,asi_z_std,asi_z_max,asi_z_z_mean,asi_z_z_abs_mean,asi_z_z_max
5974b6403c31,17.78249578921141,3.2587222757263965,0.8392432907613249,0.23468953586343866,-1.1342819512608249,25.851430548707786,2.3181818181818183,2.3181818181818183,45505.0593780907,3.4854216228140804,0.84151862561988,0.33524799880682454,-0.9495583820026776,63012.50517955215,3.1363636363636362,2.3636363636363638,0.37091991018390913,0.2569181805132983,0.597750360363175,-4.155778956516087e-06,0.33486995696248156,0.5400895560386519,0.3021709685543064,0.20727046520365197,0.4741240824059652,-9.752759936772677e-07,0.28741470029706245,0.45007846138713375
5b94060698bc,2.556479516278329,3.5565170769567427,0.89307662260242,0.612204742209819,-1.3114544954342227,3.655128297166725,3.181818181818182,2.6818181818181817,16200.435108957112,3.8150136730876096,0.5735514940314426,-0.3910746132690456,-0.5373830983789794,37341.42919627394,4.090909090909091,2.6818181818181817,0.36842286858205275,0.28035053583339536,0.6906236319920496,0.09199288607931362,0.36842286858205275,0.6906236319920496,0.28005611142904957,0.12768436406202438,0.4390281792327801,-0.09689755371074199,0.28005611142904957,0.4390281792327801
5c3fe56a1a89,5.654953328515892,3.6014869064500834,0.8313943032665164,0.022050093584209486,-1.827582180662524,10.050190972383467,2.7272727272727275,2.7272727272727275,146363.02663972514,3.585017434133795,0.6640582005126655,0.0992691902806632,-1.172397657385273,248802.38877063934,3.5454545454545454,2.7272727272727275,0.3734767766599832,0.24553925972444315,0.5983392469899583,3.2120499905049136e-06,0.35628409284655316,0.5771205153864147,0.23701396329788196,0.15637336384629763,0.35532632313549317,1.2599365356950425e-06,0.23073497876196356,0.3531315697148258
5d1a32a28ffa,7.945916788774155,3.536376652334689,0.889346008629272,0.29614091753141397,-1.3414611742882971,6.797283972896802,2.8636363636363638,2.2272727272727275,43356.50495900478,3.838328249442376,0.7060668359101976,-0.4712764630765876,-0.8010331100440373,47053.27923832482,4.045454545454545,2.2727272727272725,0.33939051057234765,0.1684736311093123,0.5182470586369554,-0.0024126300977945327,0.32951445377692856,0.4886905536422786,0.26956321339266404,0.11906906012838378,0.3550980654733885,-0.014916934613111988,0.26893801943823503,0.3550935338469831
5d829e480507,2.541507080507566,3.785099487675133,0.9674836024963379,0.052664881092580954,-1.8139850030395033,3.165489463300706,4.909090909090909,2.6363636363636362,18289.573885274098,3.880533314833396,0.6678378207098122,-0.2935811131640966,-0.5453768712029441,36752.41024937679,3.9545454545454546,2.6363636363636362,0.37988048092860965,0.18628661874669675,0.5589867522053729,-0.0072226461250278024,0.37988048092860965,0.5589867522053729,0.2672403845460392,0.1085980242057551,0.3766823155940171,-0.06335271919387746,0.2672403845460392,0.3766823155940171
5e4ff1f56b4a,0.7491548219660445,3.7339991877894265,1.0463599242206671,0.006704243698154885,-1.9647257526432687,1.4938990319745837,4.7727272727272725,2.6818181818181817,14429.323719832439,3.890501073965362,0.5610416295809492,-0.7791073250477695,0.8475716045237256,41818.255660875526,3.9545454545454546,2.6818181818181817,0.41736871667404274,3.925231146709438e-17,0.41736871667404274,-2.7755575615628914e-17,0.41736871667404274,0.41736871667404274,0.20868435833702134,0.14054252704330006,0.34922688538032143,0.1405425270433001,0.20868435833702134,0.34922688538032143
60065d3bbcf2,17.406026739037642,3.2926079898569864,0.7784583929585891,0.01310869250081604,-1.799126013730363,28.73781563040581,2.4545454545454546,2.4545454545454546,63522.80726845274,3.5758089956319474,0.7651627727929853,-0.009138106979528722,-1.2619847887373374,74639.12674291681,3.272727272727273,2.5,0.3583986999959752,0.2521046826379794,0.564513983094788,-8.05696466936919e-06,0.35230840661562796,0.5551720590228351,0.29438527903623785,0.20627544280895244,0.4520117460689168,4.625487597553768e-06,0.29275668334314203,0.4509908969744639
62bb754c4cb2,11.229694512568313,3.5473004929691805,0.7679071753837955,0.035602555162292916,-1.5997514712460947,15.878660816928068,2.6818181818181817,2.6818181818181817,126516.30251754711,3.6932076607913276,0.7405265446092851,0.11219112432366275,-1.1398460076401682,165052.9584454718,3.5,2.7272727272727275,0.35544670461898037,0.2479224882378142,0.5448446891955927,7.415358156626084e-06,0.3517992228847095,0.5412923067236212,0.26097398225179436,0.18098587988793494,0.39277560047414933,1.3777600180689409e-05,0.25875868081139847,0.39221696804751227
644f7c1c85c7,15.655702755154625,3.2828007902904055,0.8560264259263859,0.17482607353297686,-1.3097695668911364,24.268576608507512,2.3636363636363638,2.3636363636363638,31109.148916700637,3.3804393758277334,0.7526112772435267,0.28331593070000227,-0.8202031398151393,43862.400045051,3.1363636363636362,2.409090909090909,0.3800523148578718,0.21496049794123984,0.5524153299527482,-2.8736844288742198e-05,0.33078191638154103,0.5095297326602468,0.3084934964068394,0.2080854985995516,0.4802455566965487,-4.924779004549425e-06,0.29869029578588174,0.4789903603211789
6523c349753c,11.610702159985555,3.518470077574151,0.7966650647773954,0.02854790357881393,-1.7151292960452968,18.027738511188026,2.6363636363636362,2.6363636363636362,112976.47811326873,3.7787244736183356,0.7714737829967855,0.03810920159921928,-1.2037093884215648,152010.1748526835,3.5,2.6818181818181817,0.3674313634858497,0.2247947314932753,0.531633475686624,-4.635235545123277e-06,0.3486713635147399,0.5309082240334724,0.28113220746661155,0.1796027822158341,0.4140916053042052,8.090608493452334e-06,0.2700964946758743,0.40706869300132126
671e6de2497a,2.952884095093745,3.831676203833538,0.8912223881735226,0.1601758080063156,-1.7837532984029223,5.018170076034793,4.863636363636363,2.9545454545454546,16981.5909708898,3.8326424301499085,0.6978269961480943,-0.014671874382224025,-0.9694587089755347,30322.4944315965,3.8636363636363638,2.8636363636363638,0.6146332058531041,0.156821506831113,0.8142520046134085,-0.2156251454803421,0.6146332058531041,0.8142520046134085,0.21120776913697736,0.11734042972107203,0.3389074147046336,0.05178538925922619,0.21120776913697736,0.3389074147046336
6e2a4c6f4f57,2.790261324394505,4.097040436685336,0.9070976714551953,-0.7264632104957056,-1.1071098224316045,5.370397440785975,4.909090909090909,2.6818181818181817,38828.31191769708,3.645511934608958,0.7576438998666795,0.15978576463747773,-1.1322874970343972,57974.287344512915,3.4545454545454546,2.6818181818181817,0.494915542546524,0.2739681710639144,0.6887435556443509,-0.035753172116956757,0.494915542546524,0.6887435556443509,0.331958557049259,0.1849143821183947,0.49364829797613435,-0.04588592365467196,0.331958557049259,0.49364829797613435
70cbc0e44d36,1.9250905148909305,3.207447790807497,0.4210744309824446,1.7585257254373918,2.9751658188661,3.840931291608232,3.272727272727273,2.8636363636363638,29894.55012848325,3.8650260088257733,0.5841941855769824,-0.651520323974442,-1.2675127291298953,70025.77888872327,4.272727272727273,2.8636363636363638,0.4592208946057715,0.24090228317365414,0.681815013095988,-0.004677552541779484,0.4592208946057715,0.681815013095988,0.28815862272672527,0.1573305622286252,0.42586532487934026,-0.0410547022737757,0.28815862272672527,0.42586532487934026
70e7ab872359,29.626729138774145,3.6552297384601338,0.9401545799170168,0.005566422803016262,-1.9353501896593428,53.36569608491805,2.7272727272727275,2.7272727272727275,74257.87210521735,3.751627997202251,0.7631928431985353,-0.05344846697392376,-1.2196026624630512,99371.26843642363,3.681818181818182,2.7272727272727275,0.33666149098779136,0.22114686388089083,0.5046607935491655,-1.137345672539795e-06,0.3364868966707782,0.5046095058127825,0.27776554427059486,0.16971220010321664,0.4156555150854007,0.00037816095909107283,0.27157610195605225,0.4140342203824876
72b286460831,22.952142680238673,3.5056635002014844,0.9885143232092144,0.06196066305304271,-1.3828431603637708,29.896702617822317,2.3636363636363638,2.3636363636363638,30750.271476476468,3.5415082503462934,0.8689946396730078,0.18631033468421887,-1.1209197667628465,35349.968495692156,3.1363636363636362,2.3636363636363638,0.34264552081949345,0.21758945935196394,0.5088657497359501,2.268112460374061e-06,0.3024165945058328,0.4673316283639785,0.3003891648536754,0.19572408791988352,0.45954289741095855,7.740220082499971e-06,0.28339301225553837,0.44304650856126926
75ee10091f43,3.119283740796189,4.040575355577443,0.8886858286305193,-0.795134564385651,-0.9733580511131361,5.758629140288279,4.7727272727272725,2.4545454545454546,30727.71466305382,3.5303568823620473,0.6931696762028613,0.26422640665687835,-0.9750473119695031,52216.596202781795,3.3636363636363638,2.7272727272727275,0.48600984793076957,0.28129089407261965,0.694223388732994,-0.023194255442106848,0.48600984793076957,0.694223388732994,0.36102003818018824,0.15822621369559794,0.5392955035901603,-0.10168630210628211,0.36102003818018824,0.5392955035901603
7a8373382b33,4.94767762396462,3.6073132035637046,0.9368769278827462,0.3539199663076407,-1.636613103474328,6.599321592658232,4.7727272727272725,2.6818181818181817,17437.328199764477,3.9454994576928906,0.6364190927323181,-0.8522319801852696,-0.12459119365186311,30300.14197771718,4.090909090909091,2.6818181818181817,0.32715012853698583,0.05001235904024329,0.3771717274788336,2.7755575615628914e-17,0.3247289454600748,0.37512560705468667,0.3185315533342653,0.035578363273716274,0.3541121093832624,-2.93927202908717e-06,0.3176840870665416,0.35398479298242985
7fe9c5cb910c,3.440479161035209,3.3594174071662692,0.7553865504370156,1.4298014481126438,0.3332019967763564,8.619294023356627,2.9545454545454546,2.9545454545454546,22507.580183689068,3.8355120082203213,0.6666032570805748,-0.1498311994014468,-0.8202067494087837,49320.61297219933,4.045454545454545,2.909090909090909,0.44540426649560266,0.24848177917371875,0.684559653185915,0.010968835628340723,0.44540426649560266,0.684559653185915,0.3070518318052124,0.17018984343091148,0.4946647491322778,0.07784312948355744,0.3070518318052124,0.4946647491322778
81af2831dbb2,29.83765164734322,3.6501197575139095,0.938014811219261,0.005490124042989731,-1.934402802018533,53.78936706992184,2.7272727272727275,2.7272727272727275,87509.59574817315,3.760588684895023,0.7680741093585383,-0.06382747448962628,-1.2215945100149144,119518.46598076062,3.681818181818182,2.7272727272727275,0.33534978701382817,0.22355932352204053,0.5037870566464385,2.5481945435293363e-05,0.3351859071233842,0.5037287735558768,0.28912526638752917,0.1880525842669407,0.43173765551810583,-0.0001030926232192253,0.2850844495351132,0.4296879582591249
82b85dfd7723,1.8100781799562407,3.9311470987803028,0.7979699786861765,-0.5689114059968051,-1.1757236360535988,2.041124308876751,4.545454545454546,2.5,66960.57464554464,4.0034174500330355,0.6520821464939541,-0.7523275624975528,-0.7820956432677271,86405.24612087508,4.318181818181818,2.5,0.3649722113719216,0.22387705797811147,0.66629707308927,0.07177984977667393,0.33973654896359495,0.5911590274061903,0.2502579066947599,0.12350604012941417,0.3440314182915508,-0.002908731647985974,0.24737616463161474,0.33490077523617856
846b50801a93,27.67314711842148,3.571576149185966,0.9014551352898459,0.0006571529517062476,-1.8974622963521544,46.12970438449251,2.6818181818181817,2.6818181818181817,58904.38890255362,3.8278656866989142,0.7933995086025107,-0.14079799266530613,-1.246108327030735,57704.85162373037,3.590909090909091,2.6818181818181817,0.33707934635759956,0.2262285069658037,0.5193318171758426,-0.00016703461944087006,0.3357933716700039,0.5182931355624992,0.28771248891503104,0.18981189658133454,0.44182787926055583,-0.0002447001431415778,0.2866797405026575,0.4409790031249841
899032b4ad0c,9.8059298031402,3.514943609815958,0.8157113646422511,0.025867268446236307,-1.7587820323067984,16.333169397359157,2.6363636363636362,2.6363636363636362,100744.7648904724,3.807404587102598,0.7695560404306415,0.037515081881250134,-1.1839768910292523,143641.83785460773,3.5,2.6818181818181817,0.37330859754266316,0.23789971715641234,0.5856015300427119,2.347851757551293e-05,0.3503953564253055,0.554429746686789,0.2714418060057154,0.18480300548689552,0.40731078897629197,-5.073649457875325e-06,0.2653294635191303,0.40707591685375555
916afba26723,2.1657268292805605,3.6057977463944373,0.7269451488005585,-0.6570909974048956,-1.2626313226808852,3.488863396600134,4.0,2.409090909090909,29074.88268309067,3.4367057980064555,0.6044345675988377,0.20710371796892027,-0.9852620952175046,50502.27218704209,3.3181818181818183,2.409090909090909,0.5053110973460084,0.2875330311351402,0.7284543872273774,-0.019674839194423404,0.5053110973460083,0.7284543872273774,0.3489638405726115,0.14139230048787152,0.5047934176048671,-0.09592105957414904,0.3489638405726115,0.5047934176048671
961c37d6e527,19.912655013668648,3.261571157015182,0.7881452607518113,0.008876738052662182,-1.850262655051286,35.547211377105015,2.4545454545454546,2.4545454545454546,58217.62896650177,3.562648309850977,0.7575245229991989,-0.04023308419530784,-1.2608707861726052,71913.18872816453,3.2272727272727275,2.4545454545454546,0.3583550346898973,0.23926724064300786,0.5486597181473165,-1.2627125263268516e-05,0.3480675105200255,0.5375210666705958,0.2948434691274853,0.1981930939010318,0.4412176791533295,4.2251802180639135e-06,0.2893922192541255,0.44004084356197964
968a6902b7f5,3.4290674796952056,3.536140055660494,0.6199533836173445,0.13331759287820882,-1.876709050427327,7.13552381906791,2.9545454545454546,2.9545454545454546,24805.092080090315,3.8544905421619235,0.6124310969549209,-0.6157742329844063,-1.4929684459554644,61069.812626058345,4.318181818181818,3.0454545454545454,0.643075622675129,0.1318682766189041,0.7895929748668068,-0.1965864723824141,0.643075622675129,0.7895929748668068,0.30223186558196974,0.17384571328369472,0.5147792642809069,0.10025289988589352,0.30223186558196974,0.5147792642809069
988b11badabb,8.021210386869468,3.538073336707708,0.7764186931246497,0.03276456415995445,-1.6037719873720395,11.506613799702166,2.6363636363636362,2.6363636363636362,99860.5667153233,3.7266755649556194,0.7371656606280755,0.13549718781063846,-1.059624004019273,141867.29261506928,3.5,2.6818181818181817,0.3883029022284222,0.2779891101499413,0.6562896709758868,-1.9866144986872374e-05,0.3633528543371052,0.6066182872898707,0.25219121688063106,0.17465752293205447,0.38726118147578587,6.05005335677089e-07,0.2466522837085503,0.38302286868854957
99fd027b1d0b,5.030186165846171,3.787118631138827,0.9630416773304076,0.19816733370896367,-1.8531599308639997,8.541439271409876,4.909090909090909,2.9545454545454546,19077.00195067058,3.8829542513939996,0.6471038452401404,-0.22645967399574107,-0.4883775120395,44470.42963169022,3.9545454545454546,2.772727272727273,0.42539839863399087,0.15961389650922697,0.5530252398189468,-0.05671490542135967,0.42539839863399087,0.5530252398189468,0.2813271041995023,0.1898674844621211,0.4424215712504225,0.013620609967446018,0.2813271041995023,0.4424215712504225
9c2979187585,9.505134417400749,3.2048949610158863,0.772169580047141,0.0047248791591958,-1.8681428687544088,17.739427025767483,4.0,2.409090909090909,40579.3037821356,3.292049265943462,0.6486060821145884,0.1660741408064858,-0.9172971500314531,72391.13471191075,3.181818181818182,2.409090909090909,0.3558172849196961,0.23847366177275908,0.5512059836553196,3.6398419647476477e-06,0.34681265182372184,0.5444649118606474,0.3263220040276658,0.20861777077040022,0.48013502968971833,1.7821890915722023e-06,0.3140398148430407,0.47758884475099417
a0dbdc6630fa,0.578221790710186,3.714273243436678,1.0407196164512749,0.2821553415670847,-1.8909640913447467,1.3199887654847584,2.8181818181818183,2.8181818181818183,19178.985539273534,3.9388978075904477,0.6717078273068581,-0.5195016325629609,-0.4688677493506819,46874.415112044284,4.090909090909091,2.8181818181818183,0.43090737673042234,8.777083671441753e-17,0.4309073767304224,8.326672684688674e-17,0.43090737673042234,0.4309073767304224,0.21545368836521117,0.08915325035801841,0.3046069387232296,0.08915325035801841,0.21545368836521117,0.3046069387232296
a148361e5e9a,28.72564871880165,3.6166572820817886,0.9185577181865978,0.0028828635364473495,-1.9081280110232977,48.654524559530216,2.6818181818181817,2.6818181818181817,60477.24619429039,3.781461497889851,0.7727608223347743,-0.08007851506490116,-1.219274206059813,69026.25645289765,3.681818181818182,2.7272727272727275,0.3378585925931834,0.2216683609392816,0.5137086003994944,0.0007631831590616996,0.3350104727534615,0.513508528551687,0.2778349656326569,0.1722735553107797,0.4281791273858297,0.0014432657688401573,0.2717769701966997,0.42731660247654496
a1d716aad84d,7.78057416445461,3.3592071565448935,0.7824889861595977,0.016890224448964986,-1.8243986380446893,13.914999582119567,2.5454545454545454,2.5454545454545454,97300.49237190951,3.5411211202354456,0.7528910440308143,0.11572521201676372,-1.1749188149986134,142807.7985423746,3.3181818181818183,2.5454545454545454,0.36000220086610035,0.25507178724979035,0.571122336979758,6.418341349308705e-06,0.35488845053597995,0.562777391398052,0.30736779928287783,0.21677555759405248,0.4681861268447721,-4.167766788460796e-06,0.3064210823901545,0.4670864836035428
a7233837cfe9,13.896747154554246,3.324753076350311,0.7875369927983594,0.012484415877636233,-1.8101848784578798,23.052952192706137,2.5,2.5,69150.42023075305,3.5855185727607792,0.7695744076967632,0.02448970943073482,-1.2498481455138077,85454.90198213885,3.3181818181818183,2.5454545454545454,0.37576378061647037,0.2342336634101477,0.5599397555751466,-1.6219149148797667e-05,0.3520978816590738,0.5465369004812156,0.30106973150070115,0.2033320451305618,0.46015144817007264,4.273466324806556e-06,0.29604290795678284,0.45969791959549466
a80866a2c6b4,3.429067479695207,3.224866518234313,0.5186374132341401,0.9805185348886166,-0.8378187391257854,9.368113023375109,2.909090909090909,2.909090909090909,19769.77720201467,3.738369302300654,0.5930184496605339,-0.7309494483155446,-1.3298517858317156,52466.12306987755,4.136363636363637,2.909090909090909,0.5236758317363286,0.21329749326533803,0.6880716317419038,-0.08333704963578337,0.5236758317363286,0.6880716317419038,0.29851867035553425,0.1921643909252041,0.5015951218630659,0.06293227028619529,0.29851867035553425,0.5015951218630659
a84d988e38ac,1.363605781399264,3.465655061601095,0.3269732011513715,1.0458794838280978,-0.03330945107921579,3.7667698575726436,3.3181818181818183,3.3181818181818183,33141.13507020413,3.8564971047923553,0.5407358736577871,-0.45658370047806357,-1.5407725687547038,73049.45124572041,4.272727272727273,3.090909090909091,0.7173183669179101,0.1432436005769268,0.8775394508869376,-0.22094345823661365,0.7173183669179101,0.8775394508869376,0.23245029923023178,0.15240619883849202,0.35354583199827616,0.003246922101952321,0.23245029923023178,0.35354583199827616
a9f87eba4b96,11.610702168090791,3.1688065383571065,0.7345336921561303,0.009640245987186253,-1.7048521067850713,17.786740021430028,2.3636363636363638,2.3636363636363638,52165.94233213205,3.2430603683861285,0.6102062728838181,0.19885054903776087,-0.7563886905335151,96255.84512835453,3.181818181818182,2.409090909090909,0.4084879477315948,0.23555803034275782,0.6185646024248654,-5.170234066863751e-05,0.3511426626794128,0.5645090110634245,0.3356210328698152,0.2064702512576006,0.5109891593041427,1.1578233291851628e-05,0.316990999229776,0.5045927906520141
aa9a981d89aa,8.161484475731138,3.5692894797451187,0.8815128464088196,0.29102043255133936,-1.2842948152719378,7.271770403834755,3.0454545454545454,2.2727272727272725,61044.517029741415,3.881525469103537,0.7062521780499075,-0.4228321604009826,-0.943460402158879,77298.77931242106,4.181818181818182,2.909090909090909,0.3402250342602918,0.1691639347368047,0.5126473162032339,-0.004145694207977546,0.3310558484478437,0.48816580813388716,0.2850867054026406,0.13303153758348552,0.3784022237583241,-0.017824485185887785,0.281720260386555,0.3728001822213607
acdcd16c0d76,1.9250905149166044,3.105687613864005,0.39742804339197435,1.3122851168634082,2.197422004465883,3.8117214782647046,3.272727272727273,2.772727272727273,24859.235250825423,3.8337846713249597,0.5263334673544514,-0.80072923749372,-0.8801428159239002,62855.403455410524,4.181818181818182,2.772727272727273,0.44797559245222596,0.23276623566899382,0.6869698107805269,0.010004281401458592,0.44797559245222596,0.6869698107805269,0.3172121539743036,0.15549908814891192,0.4978524356271887,-0.09354219941686871,0.3172121539743036,0.4978524356271887
b13beafa16aa,2.720404445401626,3.753490002565843,0.9770109817286513,-0.04701806370810215,-1.7796805569505494,2.954079875900616,4.863636363636363,2.5454545454545454,14201.082001916322,3.839312693984994,0.6709446605354027,-0.0913006210254577,-0.6035185774492602,28586.101723106356,3.8636363636363638,2.5454545454545454,0.3684488631935361,0.1824205947775971,0.5638506242259833,0.007451552957119485,0.3684488631935361,0.5638506242259833,0.31236205848030435,0.10122153163325259,0.4538376870319263,-0.1386797123759108,0.31236205848030435,0.4538376870319263
b8fb10416122,29.988967136600927,3.64388898086501,0.9357813525350587,0.002455796959763784,-1.9423924503605985,55.640728981586214,2.7272727272727275,2.7272727272727275,97886.56003804674,3.718106473993807,0.7453318165243535,-0.04190434979031485,-1.1850783918206496,146796.65027168268,3.681818181818182,2.7272727272727275,0.3355691172687929,0.22426987034476373,0.5069778313742189,2.7300995647414988e-05,0.3354539773037793,0.5069519800844966,0.2858396673042393,0.176990894017857,0.4378994934974247,0.0021467217789342824,0.2758723453839936,0.43617165822232146
badda86cab42,2.3662570912516627,3.176260086732614,0.2940696728272383,1.0966517972199021,-0.20263729702508915,7.18856333716108,3.0454545454545454,3.0454545454545454,23918.748322183892,3.762901317754949,0.5518870723138104,-0.5232478094170134,-1.567448091606667,59291.021081875675,4.181818181818182,3.0454545454545454,0.7161351889771237,0.16590736901166084,0.9282811813738623,-0.2515634619561161,0.7161351889771237,0.9282811813738623,0.29536645776499454,0.16732705112716964,0.5015443961151828,0.10013088293454843,0.29536645776499454,0.5015443961151828
c04fc052f2ca,4.652302035807878,3.5967874024475908,0.8007523881453293,0.03629070355098673,-1.7370630256454742,7.66316692300228,2.7272727272727275,2.7272727272727275,130256.43617713002,3.583938394901396,0.6600843543970732,0.09924361676725428,-1.1502444919020633,225025.68110567745,3.5454545454545454,2.7272727272727275,0.37923471136621106,0.27264736642367127,0.6321718034174066,-9.025513228432444e-06,0.36267896867702576,0.6000706066974303,0.2236335540371435,0.15771215956743698,0.33794173568505187,-2.354281971941874e-06,0.22225941785011163,0.3360273502239586
c55716558616,26.469994492909795,3.51523297984632,0.8854550814664384,-0.000920339911632345,-1.9096679715937355,46.51539522271832,2.6363636363636362,2.6363636363636362,63890.53436003096,3.784757280255705,0.7924885340247176,-0.1340726495178219,-1.2680323208669382,67749.53387602516,3.5454545454545454,2.6363636363636362,0.33736194784794477,0.2283322413860894,0.5120913150585443,7.592579299309694e-05,0.33510709177913206,0.5106960295483426,0.29997184317321585,0.1830995001352361,0.4447207750105446,0.00015411813742729116,0.2867031761467617,0.43932006375476196
c798e725e2fb,19.311064227757207,3.2630490591031074,0.7780840624118172,0.011425061396784479,-1.8103968985703847,33.63359785403241,2.4545454545454546,2.4545454545454546,67073.00332374488,3.5269692645376627,0.7526729382560187,-0.004830503277246083,-1.25998883922855,81027.07286532735,3.2272727272727275,2.5,0.36591369800166623,0.24034681530776594,0.5784162669765333,-4.905153826673114e-06,0.3488606491977597,0.5537795138291359,0.3085650161893526,0.19294155387560813,0.45543319330231874,-1.6556585554587204e-06,0.2934520412159376,0.4500996400147471
c96ef4fc869c,4.166353544899534,3.4569753302652115,0.7976577362343572,0.8050368219805727,-0.8734901586323494,7.47631626990603,2.909090909090909,2.909090909090909,17457.46063745415,3.8586907622997844,0.6231550607171202,-0.576815162016329,-0.3741959310884684,44579.87872645685,4.045454545454545,2.8636363636363638,0.4375741962993236,0.2426396612357158,0.6693128513585149,0.008634371273019728,0.4375741962993236,0.6693128513585149,0.2866035343258011,0.19760086842289934,0.4714637281171498,0.036160202678973186,0.2866035343258011,0.4714637281171498
cce78d90e899,28.15444200923979,3.5614972975482098,0.8962647189129489,-0.0008058276713158433,-1.8981367135829934,47.63109122546571,2.6818181818181817,2.6818181818181817,78957.32830617453,3.7666410737437053,0.7883103621793294,-0.09357109726361527,-1.2704086633600016,87983.65846723266,3.590909090909091,2.6818181818181817,0.33698812082426305,0.2273775966557802,0.5187013718910329,-4.8056588789063825e-05,0.3355598045022825,0.5176517193517688,0.29648777384047337,0.1976334535267308,0.4618189647980079,-0.00012182837565305471,0.2931862663861042,0.457909054644945
cf7927ab6730,2.0449809776934393,3.9092476489005197,0.7896012044594449,-0.44402273524643726,-1.3149539571521385,2.503771660073686,4.590909090909091,2.5,85202.32824016092,4.002337339054344,0.6701050241702651,-0.5527972823664042,-1.183649182797677,113082.63225684455,4.409090909090909,3.181818181818182,0.4108156304536298,0.2221345754034511,0.6081612926643204,0.02549659695141653,0.38146308963823816,0.5862016268050124,0.276110241961303,0.1407554942629018,0.3766200980659668,-0.014040146702804707,0.26919239303423664,0.3561787756765238
d59c96fdfda1,1.7694912502602123,3.75346075547269,1.0195309032348425,0.0051311286692316115,-1.962681916665786,3.5399969464629093,4.7727272727272725,2.7272727272727275,10597.073894149818,3.833029355594012,0.7149567258951789,-0.316442625987823,-0.8653681740344386,21930.292236007874,3.909090909090909,2.7272727272727275,0.44752117046236506,5.551115123125783e-17,0.4475211704623651,5.551115123125783e-17,0.44752117046236506,0.4475211704623651,0.22376058523118253,0.042621063853558586,0.2663816490847411,0.042621063853558586,0.22376058523118253,0.2663816490847411
da5fd2bb47af,3.33882886180849,3.4759367591954944,0.6140983525347357,0.08538201826155761,-1.8863652562988455,6.807893588556642,2.909090909090909,2.909090909090909,15035.257716891647,3.7520885075843022,0.5939325715529158,-0.5934023132481503,-1.5133886737229054,37382.17278017165,4.181818181818182,2.9545454545454546,0.6569053100905312,0.12286104014668017,0.7977980918049423,-0.20722751739287323,0.6569053100905312,0.7977980918049423,0.29530333351227245,0.16101926123101706,0.5103294280293781,0.12683478324459438,0.29530333351227245,0.5103294280293781
dc4259e69783,30.297842303206554,3.7053940055114443,1.0470857890763137,-0.2114320811927353,-1.4591511860533222,47.966016275194036,4.909090909090909,2.3181818181818183,37424.479296126854,3.658130533255965,0.928827811777915,0.041650286190619584,-1.3181841237435055,45121.77139792239,4.909090909090909,2.3636363636363638,0.3212780997671299,0.2025283241924372,0.4866526936743837,8.046944835494544e-06,0.286429066037972,0.4393069571136606,0.2872605314029298,0.1866542081297794,0.4430719272634127,1.5111502697691865e-06,0.27498924665660834,0.43563137291445764
de5756e4fbfa,2.827476693783765,3.271894256932736,0.5196191434978206,1.182580292067467,-0.23204772835323384,5.970784054184355,3.0454545454545454,3.0454545454545454,24344.875128871165,3.7630807137346314,0.592156859754828,-0.6192646108234232,-1.445891356152269,62068.198760450614,4.181818181818182,3.0454545454545454,0.5148616281572798,0.2213286247758125,0.6807840856796592,-0.06100557103750696,0.5148616281572798,0.6807840856796592,0.2778752184478947,0.18675440204491706,0.4243085958326307,0.004997178773859116,0.2778752184478947,0.4243085958326307
df0019ec24b5,1.8348518970298318,3.143780121183527,0.4216753480098134,1.7243012009029315,2.764238675387908,3.603352221178198,3.181818181818182,2.8181818181818183,19258.425033988973,3.800939196108743,0.5679559228958433,-0.711126291282638,-1.1584447463196286,43715.89376541548,4.181818181818182,2.8181818181818183,0.46312625768029897,0.2412598682094741,0.6852719801437779,-0.006278270917780364,0.46312625768029897,0.6852719801437779,0.274985899987841,0.1346390230927727,0.41002437037508005,-0.05917222114776174,0.274985899987841,0.41002437037508005
e688959ea45b,0.2105567750690042,2.9406051045714703,0.1,1.9671764217576992e-15,8.881784197001252e-16,0.831877524593159,2.9545454545454546,2.9545454545454546,11737.036233132178,3.7622631590702444,0.5893229306214993,-0.6775683058779864,-1.4137746831555655,31096.62664181192,4.181818181818182,2.9545454545454546,0.5734059793947481,7.850462293418876e-17,0.5734059793947481,-5.551115123125783e-17,0.5734059793947481,0.5734059793947481,0.19116798800395648,0.004997215473194178,0.19616520347715066,-0.004997215473194178,0.19116798800395648,0.19616520347715066
